x,y
-0.540,1.011
-0.040,0.973
-0.208,1.222
0.558,1.006
0.014,1.012
-0.009,1.050
-0.565,1.119
-0.090,0.976
0.023,1.187
-0.052,1.035
0.232,1.233
-0.037,0.993
-0.132,1.030
0.036,1.088
0.068,1.118
-0.005,0.986
0.242,1.102
-0.315,0.980
0.115,1.019
0.393,0.934
-0.322,1.009
-0.020,1.051
0.128,1.020
0.051,1.013
0.437,1.062
-0.050,1.050
0.404,1.291
-0.297,0.966
-0.124,0.992
0.018,1.005
0.126,1.050
-0.018,0.973
-0.036,0.982
-0.180,1.205
0.303,0.964
-0.013,1.060
-0.186,0.977
0.323,1.002
0.182,0.977
-0.075,0.983
0.460,1.059
-0.525,1.016
-0.143,1.013
0.181,0.981
-0.064,0.974
-0.108,1.038
-0.075,1.245
-0.193,1.008
0.207,0.988
0.377,1.107
0.092,0.976
0.090,1.007
0.062,0.976
0.159,1.062
-0.339,1.038
-0.088,0.981
-0.082,1.031
0.451,0.997
-0.156,0.991
-0.259,1.050
0.122,1.096
-0.292,1.144
0.195,1.016
-0.344,1.114
-0.160,0.994
0.085,0.979
0.273,0.968
