x	y
0.121	0.400
-0.047	0.407
-0.187	1.345
-0.261	1.347
0.011	0.283
0.030	0.384
-0.563	0.590
0.426	0.431
0.302	1.605
-0.382	0.368
0.485	0.502
0.127	0.128
-0.005	0.258
0.465	0.465
0.143	0.232
0.306	0.219
-0.348	1.334
-0.005	0.370
-0.849	1.396
-0.107	0.086
-0.394	0.288
0.594	0.959
0.288	0.406
-0.757	1.236
-0.333	0.418
0.165	0.331
0.003	0.286
0.241	0.204
0.380	0.433
0.348	0.354
0.603	0.423
0.659	0.940
0.433	0.369
-0.531	0.396
0.585	0.985
-0.718	0.823
-0.590	0.938
-0.614	0.859
0.566	0.247
0.281	0.234
-0.182	0.106
-0.039	0.403
-0.043	0.329
0.171	0.398
-0.667	0.700
-0.625	1.172
0.361	0.243
-0.636	0.701
0.719	0.801
-0.200	0.274
-0.672	0.617
0.165	0.164
0.302	0.350
-0.118	1.380
-0.279	0.402
0.016	0.361
0.585	0.590
-0.102	0.404
0.199	0.297
-0.887	0.999
-0.612	1.553
-0.128	0.274
-0.141	1.357
0.635	0.370
0.505	1.258
0.052	0.391
-0.042	0.391
-0.094	0.090
0.413	0.382
-0.489	0.470
-0.512	0.539
-0.476	1.454
0.651	1.492
0.467	0.484
0.205	0.315
-0.397	0.162
-0.745	0.939
-0.726	1.213
-0.176	0.381
-0.403	1.207
-0.344	0.258
0.081	0.388
0.689	0.545
-0.417	1.335
-0.607	0.782
0.115	0.310
0.218	0.389
-0.127	1.441
-0.017	0.400
0.017	0.406
0.374	0.421
-0.389	0.394
-0.040	0.408
0.403	1.513
-0.586	0.524
-0.271	0.404
0.526	0.550
0.266	1.781
0.509	1.136
-0.262	0.313
0.664	0.741
-0.609	0.701
-0.261	0.259
-0.374	0.378
0.079	0.340
0.576	0.646
-0.467	0.443
-0.404	0.442
0.007	0.364
-0.402	0.447
0.028	0.390
0.572	1.117
0.318	0.127
0.742	1.063
0.009	0.243
0.104	0.371
-0.348	0.386
0.214	0.297
-0.543	1.570
0.088	0.405
-0.065	0.031
0.030	0.293
-0.128	0.401
0.145	0.401
-0.294	0.386
-0.076	1.835
0.101	0.195
-0.235	0.400
0.079	0.130
0.895	1.182
0.185	0.083
-0.180	0.363
0.266	0.265
0.100	0.311
-0.635	0.808
-0.366	0.136
-0.065	0.389
-0.084	0.373
0.294	0.380
0.001	0.348
0.253	0.398
-0.279	0.377
0.171	0.289
-0.436	1.477
0.605	0.724
0.337	0.382
-0.632	0.754
0.581	1.234
0.273	0.333
0.087	0.269
-0.637	0.461
-0.277	0.305
0.371	0.375
-0.204	1.691
0.737	0.697
-0.707	1.116
0.263	1.529
-0.466	0.176
0.399	0.205
-0.195	0.399
0.024	0.408
-0.274	0.339
0.498	1.384
0.091	1.331
0.035	0.220
0.505	1.108
0.070	1.477
0.009	0.302
0.632	0.560
0.804	1.359
-0.546	0.330
0.425	1.354
-0.640	0.329
0.227	0.400
0.748	0.530
0.105	0.356
0.336	0.319
0.171	0.249
0.150	0.373
0.007	0.272
0.055	0.307
0.222	0.399
0.184	0.396
-0.423	0.441
-0.519	0.196
0.203	1.721
0.332	1.389
0.773	0.535
-0.756	0.564
0.204	0.369
-0.118	0.265
0.305	0.158
-0.346	1.843
0.362	0.310
0.013	0.372
0.283	0.392
0.107	0.277
0.561	0.552
-0.008	0.402
0.017	0.404
-0.444	1.201
-0.594	1.132
0.584	0.538
0.123	1.652
0.062	0.103
-0.669	0.600
0.417	0.371
-0.607	0.771
-0.235	1.898
0.025	0.142
0.298	0.330
0.077	0.377
0.112	0.372
0.096	0.405
0.456	0.287
-0.624	0.785
0.424	0.178
-0.382	0.431
0.400	0.446
0.004	0.214
-0.013	0.368
0.037	0.368
0.059	0.405
0.311	0.407
-0.158	1.417
0.300	0.409
-0.110	0.367
0.099	0.404
0.460	0.392
0.265	0.400
0.005	0.371
-0.027	0.344
-0.626	0.821
-0.011	0.343
-0.546	0.253
-0.227	0.195
0.012	0.272
-0.024	0.333
-0.519	0.508
0.241	0.401
0.031	0.406
0.645	1.031
-0.609	1.122
0.330	0.394
-0.140	0.401
-0.885	0.712
0.193	0.396
0.528	1.077
-0.152	0.392
0.017	0.384
0.206	0.394
0.089	1.517
0.216	0.322
0.628	0.916
-0.075	0.328
-0.151	0.401
-0.647	0.420
0.127	0.399
0.623	0.842
-0.392	0.201
0.408	0.448
-0.022	0.227
-0.279	0.404
-0.201	0.328
0.245	0.371
0.196	1.351
0.080	1.364
-0.093	1.367
0.056	1.433
-0.104	1.376
-0.191	1.683
0.110	1.457
0.511	1.371
-0.009	1.474
-0.151	1.479
-0.068	1.528
-0.111	1.322
-0.249	1.486
0.352	1.515
0.000	1.428
-0.338	1.308
0.220	1.307
-0.140	1.363
-0.284	1.278
0.410	1.291
0.197	1.357
0.413	1.357
-0.310	1.419
0.181	1.325
0.056	1.590
0.561	1.298
0.053	1.386
-0.116	1.326
-0.264	1.336
0.075	1.510
-0.390	1.436
-0.347	1.453
0.282	1.497
0.231	1.391
0.196	1.504
-0.095	1.419
0.091	1.471
-0.244	1.346
0.411	1.273
0.088	1.381
-0.208	1.326
-0.176	1.458
-0.038	1.321
-0.205	1.387
0.273	1.437
-0.471	1.680
-0.514	1.454
-0.192	1.313
-0.358	1.400
0.390	1.297
0.181	1.449
0.176	1.381
-0.665	1.262
-0.167	1.322
0.091	1.337
0.140	1.464
0.053	1.453
0.199	1.400
0.883	1.266
0.286	1.414
0.271	1.404
