l   t4  t5  t58 t7  t15 tl
1290	6.85e12	1.26e13	1.79e13	2.67e13	9.49e13	7.36e11
1295	6.80e12	1.25e13	1.77e13	2.64e13	9.36e13	7.21e11
1300	6.75e12	1.24e13	1.75e13	2.61e13	9.23e13	7.08e11
1305	6.69e12	1.22e13	1.73e13	2.58e13	9.11e13	6.94e11
1310	6.64e12	1.21e13	1.72e13	2.55e13	8.98e13	6.81e11
1315	6.59e12	1.20e13	1.70e13	2.52e13	8.86e13	6.68e11
1320	6.54e12	1.19e13	1.68e13	2.49e13	8.74e13	6.56e11
1325	6.49e12	1.18e13	1.66e13	2.46e13	8.62e13	6.43e11
1330	6.43e12	1.17e13	1.65e13	2.43e13	8.51e13	6.31e11
1335	6.38e12	1.15e13	1.63e13	2.41e13	8.39e13	6.20e11
1340	6.33e12	1.14e13	1.61e13	2.38e13	8.28e13	6.08e11
1345	6.28e12	1.13e13	1.59e13	2.35e13	8.17e13	5.97e11
1350	6.23e12	1.12e13	1.58e13	2.33e13	8.06e13	5.86e11
1355	6.19e12	1.11e13	1.56e13	2.30e13	7.95e13	5.75e11
1360	6.14e12	1.10e13	1.55e13	2.27e13	7.85e13	5.65e11
1365	6.09e12	1.09e13	1.53e13	2.25e13	7.75e13	5.54e11
1370	6.04e12	1.08e13	1.51e13	2.22e13	7.64e13	5.44e11
1375	5.99e12	1.07e13	1.50e13	2.20e13	7.54e13	5.35e11
1380	5.95e12	1.06e13	1.48e13	2.17e13	7.45e13	5.25e11
1385	5.90e12	1.05e13	1.47e13	2.15e13	7.35e13	5.16e11
1390	5.85e12	1.04e13	1.45e13	2.13e13	7.25e13	5.06e11
1395	5.81e12	1.03e13	1.44e13	2.10e13	7.16e13	4.97e11
1400	5.76e12	1.02e13	1.42e13	2.08e13	7.07e13	4.89e11
1405	5.71e12	1.01e13	1.41e13	2.06e13	6.98e13	4.80e11
1410	5.67e12	1.00e13	1.39e13	2.04e13	6.89e13	4.71e11
1415	5.63e12	9.92e12	1.38e13	2.01e13	6.80e13	4.63e11
1420	5.58e12	9.83e12	1.37e13	1.99e13	6.71e13	4.55e11
1425	5.54e12	9.73e12	1.35e13	1.97e13	6.63e13	4.47e11
1430	5.49e12	9.64e12	1.34e13	1.95e13	6.55e13	4.39e11
1435	5.45e12	9.55e12	1.33e13	1.93e13	6.46e13	4.32e11
1440	5.41e12	9.47e12	1.31e13	1.91e13	6.38e13	4.24e11
1445	5.36e12	9.38e12	1.30e13	1.89e13	6.30e13	4.17e11
1450	5.32e12	9.29e12	1.29e13	1.87e13	6.22e13	4.10e11
1455	5.28e12	9.20e12	1.27e13	1.85e13	6.15e13	4.03e11
1460	5.24e12	9.12e12	1.26e13	1.83e13	6.07e13	3.96e11
1465	5.20e12	9.04e12	1.25e13	1.81e13	6.00e13	3.89e11
1470	5.16e12	8.95e12	1.24e13	1.79e13	5.92e13	3.83e11
1475	5.12e12	8.87e12	1.22e13	1.77e13	5.85e13	3.76e11
