BV,M
0.677,3.086
0.677,2.251
0.677,5.745
0.677,5.637
0.677,-0.476
0.678,3.593
0.678,-2.014
0.678,5.403
0.678,2.525
0.679,7.877
0.679,5.190
0.679,8.218
0.679,4.274
0.680,4.593
0.680,5.835
0.680,3.803
0.680,6.123
0.680,4.793
0.680,4.989
0.681,3.380
0.681,4.112
0.681,4.686
0.681,6.340
0.681,2.681
0.681,6.243
0.681,-1.779
0.682,3.271
0.683,6.026
0.683,-0.212
0.683,5.077
0.684,5.553
0.684,4.456
0.684,6.946
0.684,3.934
0.684,5.297
0.684,5.923
0.684,4.900
0.685,4.359
0.685,-2.784
0.685,3.493
0.685,1.828
0.686,2.448
0.686,4.029
0.686,5.729
0.686,3.093
0.686,-1.070
0.687,4.178
0.687,5.641
0.688,6.446
0.688,10.757
0.688,5.195
0.688,4.744
0.688,5.453
0.689,6.108
0.689,2.151
0.689,3.663
0.689,6.289
0.689,4.642
0.690,5.827
0.690,6.196
0.690,-0.366
0.690,4.992
0.690,4.263
0.690,3.817
0.690,-0.772
0.691,5.358
0.691,2.688
0.692,3.190
0.692,-1.567
0.692,4.851
0.693,4.098
0.693,3.335
0.693,5.110
0.693,5.539
0.693,2.811
0.693,5.965
0.693,1.611
0.694,5.266
0.694,4.538
0.694,3.964
0.694,4.385
0.695,9.031
0.695,6.379
0.695,3.436
0.696,5.721
0.697,5.621
0.697,6.518
0.698,3.563
0.698,2.539
0.698,4.201
0.698,4.778
0.699,6.061
0.699,4.643
0.699,1.932
0.699,8.157
0.699,3.110
0.699,-0.264
0.699,5.885
0.700,6.799
0.700,5.397
0.700,6.218
0.700,3.273
0.701,2.665
0.701,5.197
0.701,5.017
0.701,4.070
0.701,3.862
0.702,4.279
0.702,4.440
0.702,6.950
0.703,6.603
0.703,3.697
0.703,5.300
0.704,5.508
0.704,2.459
0.704,2.943
0.705,-0.717
0.705,3.485
0.705,5.801
0.705,6.127
0.705,3.781
0.706,4.870
0.706,5.982
0.706,6.325
0.706,-0.352
0.707,6.484
0.707,5.648
0.707,3.033
0.707,3.989
0.707,5.100
0.708,4.161
0.708,4.694
0.708,-0.964
0.708,4.570
0.709,2.795
0.709,5.901
0.710,-1.185
0.710,5.373
0.710,4.970
0.710,6.656
0.710,3.181
0.710,6.203
0.710,13.028
0.710,9.779
0.711,5.227
0.711,3.891
0.711,6.568
0.712,4.289
0.712,3.641
0.712,2.513
0.712,3.344
0.713,5.548
0.713,6.811
0.713,4.072
0.713,5.718
0.713,4.411
0.713,6.053
0.715,2.347
0.715,5.825
0.715,2.981
0.715,4.837
0.715,0.536
0.715,-1.828
0.715,6.314
0.715,1.151
0.716,3.975
0.716,5.957
0.717,5.124
0.717,4.640
0.718,4.920
0.718,6.709
0.718,6.418
0.718,5.312
0.718,5.640
0.718,6.143
0.718,4.525
0.719,4.180
0.719,3.280
0.719,3.826
0.719,-0.853
0.720,5.026
0.720,5.432
0.720,4.329
0.721,-5.000
0.721,5.229
0.721,6.880
0.721,6.505
0.722,3.420
0.722,6.241
0.722,3.634
0.723,3.517
0.723,6.634
0.723,3.036
0.723,5.771
0.724,5.518
0.724,5.889
0.724,6.782
0.725,4.781
0.725,2.324
0.725,4.431
0.726,8.104
0.726,4.609
0.726,6.344
0.726,2.521
0.726,2.750
0.727,3.936
0.727,6.159
0.727,4.128
0.728,5.295
0.728,7.053
0.728,2.917
0.728,4.699
0.728,5.598
0.728,4.040
0.728,5.163
0.728,4.253
0.729,6.440
0.729,6.051
0.729,5.005
0.729,3.724
0.729,11.185
0.730,6.697
0.730,0.269
0.731,5.951
0.731,4.900
0.731,3.809
0.732,12.246
0.732,5.829
0.732,5.720
0.732,4.364
0.732,-0.041
0.733,6.292
0.733,7.968
0.734,3.498
0.734,5.483
0.734,1.424
0.735,4.455
0.735,5.366
0.735,4.609
0.735,6.848
0.736,6.570
0.736,2.365
0.736,7.245
0.736,5.639
0.737,3.998
0.737,4.756
0.737,5.078
0.737,6.160
0.738,5.189
0.738,6.403
0.738,3.100
0.738,3.369
0.738,3.262
0.738,4.270
0.738,3.875
0.739,5.997
0.739,-0.162
0.739,1.051
0.739,5.879
0.739,4.126
0.739,-1.509
0.740,0.703
0.740,13.470
0.740,4.852
0.741,6.659
0.741,4.955
0.741,-1.614
0.742,5.722
0.743,-1.767
0.743,12.159
0.743,4.388
0.743,-0.721
0.743,6.518
0.743,5.523
0.744,1.841
0.744,3.665
0.744,5.339
0.744,6.221
0.744,4.495
0.745,6.094
0.745,10.898
0.745,4.051
0.745,2.232
0.746,4.639
0.746,7.000
0.746,5.066
0.746,6.852
0.747,4.731
0.747,5.935
0.747,5.808
0.747,3.799
0.747,1.194
0.747,6.380
0.748,5.190
0.748,-0.538
0.748,3.354
0.749,5.596
0.749,4.139
0.749,5.410
0.750,2.401
0.750,6.020
0.750,3.895
0.750,2.727
0.750,7.591
0.750,7.108
0.751,-2.917
0.751,6.626
0.751,-0.113
0.752,6.164
0.752,7.498
0.752,11.027
0.752,5.681
0.752,6.771
0.752,-1.840
0.752,4.953
0.752,4.302
0.753,6.266
0.753,6.473
0.754,3.677
0.754,4.523
0.754,9.613
0.754,3.434
0.755,3.538
0.755,5.878
0.756,-1.025
0.756,5.254
0.756,7.231
0.756,5.789
0.757,5.516
0.757,3.221
0.757,2.867
0.757,4.815
0.757,5.114
0.758,9.033
0.758,-0.444
0.758,5.358
0.758,13.264
0.758,6.352
0.758,4.045
0.759,5.960
0.759,6.089
0.759,8.934
0.759,-2.266
0.759,2.621
0.759,2.952
0.759,-0.857
0.760,3.901
0.760,6.925
0.760,6.689
0.760,6.203
0.761,5.657
0.761,1.879
0.761,4.672
0.761,4.410
0.761,6.532
0.762,5.437
0.763,5.005
0.764,3.423
0.764,7.480
0.764,4.136
0.764,12.053
0.765,6.414
0.765,5.295
0.765,4.319
0.765,6.612
0.765,5.808
0.766,7.061
0.766,12.409
0.766,3.975
0.766,6.830
0.766,5.896
0.767,0.718
0.767,6.002
0.767,4.604
0.768,2.877
0.768,6.296
0.768,5.521
0.769,5.195
0.769,3.571
0.770,2.976
0.770,6.085
0.770,3.307
0.770,4.501
0.770,5.687
0.770,6.197
0.771,6.488
0.771,12.914
0.771,4.747
0.771,3.788
0.772,4.896
0.772,6.744
0.772,2.026
0.773,5.406
0.773,4.191
0.773,1.589
0.773,3.488
0.773,2.634
0.773,6.915
0.774,4.098
0.774,4.383
0.775,5.052
0.775,7.124
0.775,6.640
0.775,-3.471
0.776,5.811
0.776,2.760
0.776,-0.900
0.776,4.297
0.777,6.831
0.777,-1.145
0.777,1.505
0.777,-0.143
0.777,12.593
0.778,3.964
0.778,3.370
0.778,6.129
0.778,0.327
0.778,4.620
0.779,6.021
0.779,2.320
0.779,6.536
0.779,5.630
0.780,1.213
0.780,6.388
0.780,7.008
0.780,5.896
0.781,3.701
0.781,5.502
0.781,5.276
0.781,5.725
0.782,4.718
0.783,5.403
0.783,12.056
0.783,4.908
0.783,6.214
0.783,3.548
0.783,3.073
0.783,2.675
0.784,7.308
0.784,6.685
0.784,-1.364
0.784,3.814
0.784,5.048
0.785,4.268
0.786,1.935
0.786,6.842
0.786,6.317
0.787,2.927
0.787,4.105
0.787,1.683
0.787,-1.961
0.787,4.597
0.788,7.127
0.788,6.084
0.788,5.584
0.788,1.253
0.789,1.103
0.789,6.534
0.789,3.932
0.789,5.970
0.789,3.224
0.789,5.681
0.790,4.976
0.790,5.186
0.790,5.862
0.790,6.749
0.791,6.431
0.791,4.434
0.791,5.452
0.792,3.643
0.792,-1.269
0.792,3.362
0.792,5.098
0.792,4.037
0.793,2.087
0.793,6.918
0.793,6.254
0.793,6.162
0.794,7.761
0.794,-0.667
0.795,4.174
0.795,0.778
0.795,7.057
0.795,4.787
0.796,6.667
0.796,3.068
0.796,3.791
0.796,2.388
0.796,4.637
0.796,-0.827
0.796,5.277
0.797,2.541
0.797,5.778
0.797,4.333
0.797,6.814
0.797,11.732
0.797,6.032
0.798,6.336
0.799,5.668
0.799,7.169
0.800,11.928
0.800,6.504
0.800,5.535
0.800,4.096
0.800,5.880
0.801,1.711
0.801,3.593
0.801,4.233
0.802,6.113
0.802,4.566
0.803,-1.703
0.804,6.207
0.804,4.445
0.804,6.891
0.805,6.997
0.805,10.316
0.805,6.398
0.805,3.475
0.805,6.695
0.805,4.668
0.805,5.087
0.806,-1.565
0.806,5.320
0.806,3.967
0.806,7.465
0.806,7.914
0.806,5.740
0.806,3.703
0.807,10.622
0.807,-0.372
0.808,5.624
0.808,6.032
0.808,4.815
0.809,5.227
0.809,1.966
0.809,5.451
0.809,6.566
0.809,1.132
0.809,12.801
0.809,-0.917
0.810,6.303
0.810,3.401
0.810,2.605
0.810,4.935
0.811,3.195
0.811,4.597
0.812,4.376
0.812,6.162
0.813,6.827
0.813,-0.100
0.813,0.371
0.813,4.274
0.814,4.042
0.814,2.876
0.814,6.738
0.814,0.954
0.814,5.352
0.815,5.887
0.815,2.189
0.815,6.433
0.815,1.744
0.815,4.160
0.815,6.638
0.816,3.849
0.816,7.029
0.816,5.708
0.816,2.690
0.816,1.296
0.817,5.169
0.817,4.508
0.817,-0.413
0.817,3.702
0.818,-0.268
0.818,7.474
0.818,4.810
0.818,6.347
0.818,6.523
0.818,6.081
0.818,7.146
0.819,3.499
0.819,6.227
0.819,3.003
0.820,1.955
0.820,6.914
0.820,7.376
0.821,0.216
0.821,3.338
0.821,5.985
0.822,1.398
0.822,5.779
0.822,4.086
0.822,-2.046
0.822,1.562
0.822,4.588
0.822,5.469
0.823,6.818
0.823,1.091
0.824,8.595
0.824,-0.145
0.824,3.574
0.824,5.310
0.825,9.256
0.825,4.317
0.825,-3.118
0.825,2.331
0.825,6.693
0.826,6.453
0.826,6.152
0.826,3.978
0.827,3.227
0.827,7.206
0.827,4.171
0.828,13.614
0.828,7.034
0.828,2.688
0.829,3.733
0.829,6.291
0.829,-0.001
0.829,6.585
0.829,-0.967
0.829,5.902
0.830,2.182
0.830,2.511
0.830,3.104
0.830,3.894
0.830,-0.753
0.831,5.716
0.831,4.700
0.832,4.880
0.832,0.292
0.832,10.907
0.832,6.764
0.833,6.851
0.833,0.196
0.833,2.271
0.833,4.506
0.833,6.076
0.833,6.209
0.834,9.618
0.834,5.331
0.834,1.547
0.835,7.103
0.835,6.470
0.835,-2.477
0.836,-1.319
0.836,3.599
0.836,-2.074
0.836,3.388
0.837,1.869
0.837,0.878
0.837,4.209
0.837,7.304
0.837,6.988
0.837,10.010
0.837,4.327
0.838,5.618
0.838,3.798
0.838,7.196
0.838,6.359
0.839,5.860
0.839,6.617
0.839,2.399
0.839,3.478
0.839,3.237
0.839,1.119
0.839,1.389
0.839,2.551
0.840,2.877
0.842,4.804
0.842,5.153
0.842,3.696
0.842,6.773
0.842,3.883
0.843,6.523
0.843,-0.937
0.843,5.459
0.843,4.901
0.843,1.945
0.843,6.221
0.843,5.777
0.843,7.421
0.844,-0.832
0.844,1.742
0.844,0.794
0.845,2.045
0.845,6.024
0.845,1.237
0.845,-2.286
0.845,7.052
0.845,6.925
0.846,7.586
0.846,8.063
0.846,3.607
0.846,3.378
0.846,4.395
0.847,6.425
0.847,6.689
0.847,5.600
0.848,0.477
0.848,1.072
0.848,7.176
0.848,4.685
0.848,4.210
0.849,6.841
0.849,8.399
0.849,3.484
0.849,6.332
0.850,1.341
0.850,4.051
0.850,5.899
0.850,4.580
0.851,0.279
0.851,2.832
0.851,5.512
0.852,2.519
0.852,6.527
0.852,4.299
0.853,4.833
0.853,5.733
0.853,7.000
0.853,6.617
0.853,0.859
0.853,12.150
0.853,1.676
0.853,-0.882
0.854,7.261
0.854,6.205
0.854,3.835
0.854,3.696
0.854,4.493
0.855,3.115
0.856,3.326
0.856,0.666
0.856,-1.253
0.856,6.097
0.856,7.747
0.856,5.030
0.856,-1.923
0.857,2.203
0.857,3.221
0.858,6.699
0.858,1.156
0.858,-2.441
0.859,4.764
0.859,6.907
0.859,2.339
0.859,6.792
0.859,6.311
0.859,1.555
0.859,3.945
0.859,2.667
0.860,7.191
0.860,7.064
0.860,6.396
0.861,1.290
0.861,7.324
0.862,4.376
0.862,6.511
0.862,0.979
0.862,2.829
0.862,9.575
0.863,5.882
0.863,9.690
0.863,4.091
0.863,1.746
0.864,-0.540
0.864,4.281
0.864,-0.889
0.864,5.990
0.864,8.708
0.865,5.237
0.865,-0.136
0.865,0.741
0.865,6.610
0.865,2.913
0.865,6.181
0.866,3.608
0.866,5.702
0.866,3.114
0.866,7.462
0.866,4.525
0.867,1.934
0.867,1.435
0.867,1.074
0.867,1.830
0.867,2.107
0.867,4.834
0.867,7.591
0.868,6.983
0.868,3.368
0.868,6.707
0.868,6.894
0.868,0.404
0.868,6.445
0.869,13.784
0.869,3.000
0.869,4.957
0.869,2.592
0.869,6.259
0.870,0.537
0.871,2.190
0.871,4.638
0.871,7.308
0.871,1.559
0.871,3.455
0.872,4.455
0.872,4.126
0.872,6.539
0.872,7.172
0.872,2.461
0.872,7.833
0.873,0.176
0.873,4.221
0.873,6.100
0.873,-0.378
0.873,0.291
0.873,6.818
0.873,11.111
0.874,1.191
0.874,3.917
0.875,5.891
0.875,0.733
0.876,7.515
0.876,13.594
0.876,7.017
0.877,0.049
0.877,1.316
0.877,5.369
0.877,7.401
0.877,0.856
0.877,-0.301
0.877,0.971
0.877,4.841
0.877,2.958
0.878,2.292
0.878,3.305
0.878,2.118
0.878,3.649
0.878,6.391
0.879,3.127
0.879,6.892
0.880,3.847
0.880,7.620
0.880,1.596
0.881,1.712
0.881,1.851
0.881,5.735
0.882,0.392
0.882,0.533
0.882,4.005
0.882,1.996
0.882,7.192
0.882,2.504
0.882,1.435
0.882,4.690
0.883,3.555
0.883,6.767
0.883,3.033
0.883,6.644
0.883,7.103
0.883,5.975
0.883,4.520
0.884,2.387
0.884,6.484
0.884,7.341
0.885,0.687
0.885,3.209
0.885,11.589
0.885,6.295
0.886,3.781
0.886,2.157
0.887,2.260
0.887,3.404
0.887,7.875
0.888,1.539
0.888,1.929
0.888,1.114
0.888,6.388
0.889,6.877
0.889,4.182
0.889,9.722
0.889,7.663
0.889,2.934
0.889,1.231
0.889,4.082
0.889,0.806
0.890,1.650
0.890,2.709
0.890,7.036
0.891,3.700
0.891,7.410
0.891,0.416
0.891,2.797
0.891,7.219
0.892,1.828
0.892,4.923
0.892,0.550
0.892,4.393
0.892,1.032
0.892,2.470
0.892,5.808
0.893,-0.418
0.893,1.354
0.893,6.777
0.894,0.892
0.894,2.592
0.894,6.681
0.895,4.608
0.895,1.484
0.896,6.307
0.896,3.165
0.896,2.308
0.896,6.478
0.896,3.443
0.897,4.783
0.897,7.105
0.897,2.114
0.898,3.256
0.898,3.924
0.898,2.991
0.898,6.905
0.899,5.729
0.899,7.987
0.899,0.737
0.899,7.289
0.899,0.976
0.899,1.572
0.899,7.508
0.900,4.224
0.900,1.714
0.900,1.129
0.900,1.987
0.900,6.612
0.900,2.230
0.900,3.759
0.900,-1.063
0.900,3.575
0.901,0.048
0.901,10.919
0.901,4.115
0.901,2.694
0.901,2.410
0.902,0.188
0.902,4.710
0.903,1.426
0.904,-0.611
0.904,-2.339
0.905,6.370
0.905,6.766
0.905,1.328
0.905,6.967
0.905,0.433
0.905,6.537
0.905,1.887
0.905,7.642
0.905,2.920
0.905,4.359
0.906,0.519
0.906,2.523
0.906,0.800
0.907,7.157
0.907,2.047
0.907,1.655
0.907,0.627
0.907,3.098
0.908,2.807
0.908,6.214
0.908,2.288
0.908,7.244
0.908,3.479
0.909,7.866
0.909,0.939
0.909,7.488
0.909,3.791
0.910,7.375
0.911,-1.020
0.911,1.768
0.911,1.136
0.911,2.391
0.911,7.732
0.912,4.203
0.912,2.719
0.912,5.410
0.912,1.526
0.912,1.400
0.913,6.900
0.913,3.616
0.913,1.274
0.914,7.074
0.914,4.546
0.914,6.576
0.914,4.099
0.914,0.442
0.915,2.553
0.915,2.001
0.915,2.172
0.915,7.620
0.915,0.870
0.916,3.297
0.916,1.895
0.916,3.942
0.916,7.307
0.916,5.074
0.916,2.981
0.916,1.641
0.917,7.188
0.917,6.808
0.918,4.439
0.918,6.489
0.918,0.542
0.919,-2.660
0.919,4.286
0.920,2.340
0.920,1.093
0.920,3.063
0.920,1.200
0.921,1.463
0.921,-3.055
0.921,2.092
0.921,6.976
0.921,2.654
0.921,7.486
0.922,0.621
0.922,0.728
0.922,3.714
0.922,3.475
0.922,2.431
0.922,3.591
0.922,7.727
0.922,6.630
0.923,1.709
0.923,4.138
0.923,2.807
0.923,3.832
0.923,0.934
0.924,2.246
0.924,4.358
0.924,1.313
0.924,4.511
0.924,2.573
0.925,3.174
0.925,7.367
0.925,1.955
0.925,3.960
0.926,7.215
0.927,7.631
0.927,3.300
0.927,1.846
0.927,13.472
0.927,0.000
0.928,1.565
0.928,4.733
0.928,7.107
0.928,0.385
0.928,2.038
0.929,2.979
0.929,1.048
0.929,6.923
0.929,-0.136
0.930,6.767
0.930,1.436
0.930,7.450
0.930,3.657
0.930,1.214
0.930,6.001
0.930,4.623
0.930,3.524
0.931,1.653
0.931,6.680
0.931,0.831
0.931,0.094
0.931,6.350
0.931,4.091
0.932,7.989
0.932,4.186
0.932,-0.334
0.932,9.190
0.932,3.873
0.932,7.552
0.932,7.284
0.933,2.436
0.933,1.753
0.933,2.315
0.934,0.710
0.935,2.554
0.935,2.143
0.935,2.657
0.935,8.173
0.935,1.343
0.936,4.846
0.936,7.010
0.936,1.124
0.936,7.843
0.936,3.218
0.936,1.978
0.936,-1.036
0.937,1.890
0.938,3.316
0.938,2.922
0.938,7.393
0.938,-2.312
0.939,1.489
0.939,0.476
0.939,1.585
0.939,6.775
0.939,3.041
0.939,7.105
0.940,4.608
0.941,0.843
0.941,7.605
0.941,0.951
0.941,1.674
0.941,3.812
0.941,3.647
0.941,2.751
0.941,0.337
0.941,2.052
0.942,8.041
0.942,7.210
0.942,2.401
0.943,6.504
0.943,0.608
0.943,2.290
0.943,2.506
0.943,1.269
0.944,1.762
0.944,1.405
0.944,7.502
0.944,4.390
0.944,3.996
0.944,2.658
0.945,1.944
0.945,4.091
0.945,8.477
0.946,1.172
0.946,6.114
0.946,2.866
0.946,8.664
0.947,4.961
0.947,7.355
0.947,3.305
0.947,1.847
0.947,7.801
0.948,7.711
0.948,2.188
0.949,0.792
0.949,1.597
0.949,7.918
0.949,0.042
0.949,3.754
0.950,1.503
0.950,3.903
0.950,-3.015
0.950,3.441
0.950,5.109
0.950,0.467
0.950,2.590
0.951,4.690
0.951,1.342
0.951,3.186
0.951,0.969
0.951,6.693
0.951,3.090
0.951,2.368
0.951,6.939
0.952,7.274
0.952,2.085
0.952,8.031
0.952,7.188
0.952,4.175
0.952,1.689
0.953,4.036
0.953,0.141
0.953,4.277
0.953,3.639
0.954,0.683
0.954,1.105
0.954,4.388
0.954,2.914
0.954,6.390
0.954,1.261
0.954,1.425
0.955,7.491
0.955,0.294
0.955,1.915
0.955,1.775
0.956,0.570
0.956,2.721
0.956,2.491
0.957,2.233
0.957,3.814
0.957,2.825
0.958,7.384
0.958,9.820
0.958,0.833
0.958,3.267
0.958,6.535
0.958,1.553
0.959,-0.311
0.959,2.149
0.960,3.150
0.960,3.518
0.960,1.010
0.960,6.846
0.960,2.012
0.960,6.288
0.960,3.395
0.960,0.476
0.961,6.699
0.961,3.980
0.961,1.656
0.962,2.351
0.962,6.969
0.962,2.575
0.962,7.119
0.962,7.566
0.963,3.040
0.963,1.346
0.963,1.198
0.963,4.745
0.963,3.692
0.964,1.456
0.964,1.891
0.965,2.929
0.965,7.775
0.965,0.648
0.966,8.139
0.966,7.201
0.966,7.419
0.966,2.440
0.966,2.787
0.966,0.749
0.967,2.093
0.968,3.331
0.968,2.681
0.968,4.156
0.968,3.595
0.968,4.654
0.968,3.782
0.968,2.216
0.968,1.071
0.968,-0.434
0.969,0.425
0.969,1.964
0.969,1.577
0.969,3.486
0.969,1.763
0.969,7.505
0.970,6.825
0.970,0.542
0.970,6.470
0.970,1.266
0.970,6.153
0.970,3.133
0.970,7.017
0.970,4.418
0.971,7.886
0.971,0.980
0.971,1.666
0.971,2.320
0.972,1.358
0.972,2.543
0.973,4.575
0.973,7.603
0.974,6.929
0.974,1.881
0.974,1.492
0.974,-1.693
0.974,8.036
0.974,3.928
0.975,7.149
0.975,-0.558
0.976,7.304
0.976,7.700
0.976,2.146
0.976,3.011
0.976,2.024
0.976,2.810
0.976,2.445
0.977,0.675
0.977,2.639
0.977,6.700
0.977,4.267
0.977,3.383
0.978,0.841
0.978,3.237
0.978,1.610
0.979,2.255
0.979,1.787
0.979,1.284
0.979,2.726
0.980,-0.341
0.980,2.359
0.980,4.109
0.980,14.070
0.981,3.855
0.981,1.700
0.981,2.518
0.981,6.778
0.981,0.943
0.982,1.935
0.982,1.131
0.982,3.601
0.982,7.796
0.982,1.413
0.982,3.130
0.983,4.771
0.983,7.588
0.983,0.394
0.983,-0.139
0.983,2.919
0.983,0.049
0.983,7.474
0.983,1.534
0.984,4.014
0.984,7.045
0.984,1.045
0.984,7.357
0.984,7.954
0.984,11.830
0.985,4.490
0.985,0.763
0.985,2.093
0.986,6.897
0.986,2.597
0.986,4.191
0.987,7.680
0.987,8.087
0.987,0.622
0.987,7.125
0.987,1.233
0.987,3.015
0.988,1.772
0.988,2.316
0.988,1.875
0.989,1.618
0.989,3.266
0.989,3.760
0.989,2.459
0.989,1.999
0.990,-0.263
0.991,2.230
0.991,7.763
0.991,1.374
0.991,2.837
0.991,4.411
0.991,3.166
0.992,3.442
0.992,2.688
0.992,7.580
0.992,1.493
0.993,-1.406
0.993,8.598
0.993,8.016
0.994,7.334
0.994,8.253
0.994,0.928
0.994,2.119
0.994,6.779
0.994,1.072
0.994,2.955
0.995,0.804
0.995,3.924
0.995,7.865
0.996,1.704
0.996,8.113
0.996,1.817
0.996,0.701
0.996,3.353
0.997,6.657
0.997,1.575
0.997,4.639
0.997,1.227
0.997,2.418
0.997,-0.107
0.997,3.059
0.998,2.323
0.998,0.335
0.998,6.292
0.998,7.184
0.998,2.002
0.999,2.507
0.999,0.077
0.999,3.578
0.999,3.796
0.999,2.745
1.000,1.904
1.000,0.526
1.001,2.645
1.001,7.094
1.001,4.341
1.001,1.320
1.001,-1.519
1.001,4.088
1.001,2.219
1.001,7.412
1.002,7.632
1.002,6.903
1.002,4.995
1.002,7.730
1.002,3.684
1.003,3.163
1.003,0.903
1.003,2.900
1.003,8.416
1.004,7.286
1.004,2.125
1.004,12.401
1.004,1.067
1.004,1.663
1.004,1.437
1.004,3.951
1.005,6.724
1.005,9.092
1.006,8.176
1.006,0.720
1.006,4.193
1.006,1.563
1.006,-0.004
1.007,1.835
1.007,3.060
1.007,4.504
1.007,-0.832
1.007,2.340
1.008,8.845
1.008,2.551
1.009,1.235
1.009,0.415
1.009,1.964
1.009,6.629
1.009,4.799
1.009,2.440
1.009,7.887
1.009,1.146
1.010,2.808
1.010,3.806
1.011,7.994
1.011,2.722
1.011,1.723
1.011,6.796
1.011,2.223
1.011,0.849
1.012,8.259
1.012,5.081
1.012,3.654
1.012,1.017
1.012,7.763
1.012,0.630
1.012,7.197
1.012,7.395
1.013,1.496
1.013,1.317
1.013,7.668
1.013,2.130
1.013,5.638
1.013,3.433
1.014,6.257
1.014,4.988
1.014,3.196
1.014,6.549
1.014,0.296
1.015,1.603
1.015,5.238
1.015,2.031
1.016,3.007
1.016,1.863
1.016,7.549
1.016,3.290
1.017,7.287
1.017,2.495
1.017,2.586
1.018,3.573
1.018,-1.096
1.018,1.403
1.018,2.301
1.018,3.874
1.019,2.777
1.019,-0.046
1.019,1.206
1.020,0.196
1.020,0.903
1.020,1.754
1.020,1.095
1.020,7.844
1.020,-0.312
1.021,8.156
1.021,0.513
1.021,7.449
1.021,2.404
1.022,3.089
1.022,2.866
1.022,4.149
1.022,2.164
1.022,2.685
1.023,13.310
1.023,-0.203
1.023,1.965
1.023,7.672
1.023,1.526
1.023,3.229
1.024,8.743
1.024,1.322
1.024,4.377
1.025,1.017
1.025,1.840
1.026,3.375
1.026,2.968
1.026,7.348
1.026,2.254
1.027,8.359
1.027,3.928
1.027,7.559
1.027,1.674
1.027,3.653
1.027,8.230
1.028,5.042
1.028,2.092
1.028,1.410
1.028,3.513
1.028,0.401
1.029,0.592
1.029,0.220
1.029,0.837
1.029,3.748
1.029,1.587
1.030,2.453
1.030,1.156
1.030,2.350
1.030,7.976
1.030,7.737
1.030,2.808
1.031,4.185
1.031,7.879
1.031,1.243
1.032,1.996
1.032,2.608
1.032,7.440
1.032,2.183
1.032,4.476
1.032,-1.621
1.033,2.892
1.033,1.484
1.033,1.745
1.034,1.899
1.034,8.127
1.034,3.087
1.034,2.708
1.035,3.260
1.035,3.571
1.035,5.319
1.035,0.672
1.036,1.654
1.036,1.371
1.036,8.429
1.036,1.000
1.037,13.876
1.037,0.912
1.037,2.111
1.038,3.412
1.038,-1.891
1.038,2.512
1.039,2.285
1.039,1.559
1.040,4.397
1.040,-0.071
1.040,7.935
1.040,3.758
1.040,1.799
1.041,1.292
1.041,8.238
1.041,2.026
1.041,7.605
1.042,2.383
1.042,2.608
1.042,2.799
1.042,0.584
1.042,8.076
1.042,1.106
1.042,3.495
1.043,0.774
1.043,4.242
1.043,1.931
1.043,2.182
1.043,3.952
1.043,3.620
1.043,3.103
1.044,3.302
1.044,1.463
1.044,7.743
1.045,7.448
1.045,1.711
1.045,0.445
1.046,0.885
1.046,5.008
1.047,2.728
1.047,6.785
1.047,4.555
1.048,2.497
1.048,2.108
1.048,3.395
1.048,3.206
1.048,1.617
1.048,1.029
1.048,2.255
1.048,4.148
1.049,4.038
1.050,1.269
1.050,2.995
1.050,3.860
1.050,1.997
1.050,-0.004
1.051,1.888
1.052,7.667
1.052,7.928
1.052,-1.054
1.052,2.411
1.052,2.594
1.053,1.782
1.053,1.383
1.053,4.784
1.053,8.056
1.053,3.286
1.054,3.613
1.054,11.747
1.054,7.767
1.054,2.889
1.054,0.368
1.055,1.177
1.055,2.174
1.055,-0.367
1.055,2.317
1.055,7.204
1.055,6.940
1.055,2.786
1.056,0.270
1.056,2.063
1.057,6.773
1.057,5.048
1.057,1.575
1.058,2.701
1.058,0.885
1.058,4.143
1.058,-0.244
1.058,8.199
1.059,2.476
1.059,1.077
1.059,3.909
1.059,7.508
1.059,1.707
1.059,-0.089
1.059,1.281
1.060,2.997
1.060,3.387
1.060,-0.746
1.060,3.158
1.060,3.680
1.060,1.942
1.061,8.665
1.061,0.656
1.061,1.427
1.061,7.996
1.062,7.879
1.062,2.264
1.062,1.827
1.063,3.798
1.063,-1.340
1.063,7.285
1.063,3.265
1.063,2.867
1.064,2.150
1.064,0.966
1.064,2.549
1.065,4.434
1.066,2.354
1.066,3.525
1.066,7.669
1.066,1.543
1.067,3.082
1.067,7.767
1.067,2.068
1.067,1.642
1.067,8.451
1.068,1.102
1.068,1.748
1.068,2.629
1.068,1.241
1.068,2.774
1.069,0.059
1.069,7.073
1.069,3.962
1.069,4.817
1.069,8.085
1.069,7.410
1.070,1.962
1.070,3.397
1.071,2.443
1.071,-0.598
1.071,2.211
1.071,1.328
1.071,8.287
1.071,6.659
1.072,0.398
1.072,2.920
1.072,3.638
1.073,1.453
1.074,4.039
1.075,3.007
1.075,2.539
1.075,1.812
1.076,-0.273
1.076,1.575
1.076,2.079
1.077,2.291
1.077,8.472
1.077,1.696
1.077,2.639
1.077,2.747
1.078,0.782
1.078,3.309
1.078,1.056
1.078,-0.374
1.078,1.901
1.078,5.123
1.078,8.364
1.078,3.136
1.078,-0.012
1.079,0.275
1.079,1.260
1.079,0.933
1.079,2.854
1.079,1.998
1.080,2.456
1.080,3.490
1.080,7.943
1.080,7.810
