BV	M
1.061	-0.178
1.062	8.189
1.062	4.813
1.062	0.218
1.063	3.713
1.063	1.564
1.063	3.455
1.063	4.016
1.064	4.126
1.064	2.778
1.064	2.446
1.064	3.838
1.064	4.974
1.064	2.290
1.065	2.866
1.065	1.960
1.065	0.850
1.065	1.074
1.065	2.686
1.066	0.446
1.066	3.239
1.066	1.339
1.067	1.764
1.067	3.630
1.067	0.615
1.067	7.550
1.068	4.515
1.068	3.366
1.068	-0.246
1.068	2.539
1.069	2.152
1.069	1.850
1.069	1.154
1.069	7.878
1.070	3.023
1.070	2.049
1.070	1.458
1.070	1.629
1.070	8.094
1.070	3.125
1.070	8.332
1.071	7.791
1.071	8.240
1.071	2.931
1.072	3.533
1.072	6.784
1.072	2.351
1.072	1.252
1.073	2.234
1.073	1.541
1.073	2.771
1.074	6.906
1.074	1.949
1.075	7.631
1.075	2.648
1.075	2.447
1.076	0.663
1.076	0.773
1.076	11.357
1.077	1.332
1.077	-0.182
1.077	0.478
1.077	1.690
1.077	3.221
1.077	4.122
1.078	3.356
1.078	2.146
1.078	1.836
1.079	7.732
1.079	0.994
1.079	2.547
1.079	8.644
1.080	2.038
1.080	8.292
1.080	1.435
1.080	8.121
1.080	2.298
1.081	3.093
1.081	2.972
1.081	3.649
1.082	3.747
1.083	1.610
1.083	0.414
1.083	7.919
1.083	1.909
1.083	2.731
1.083	12.471
1.084	4.245
1.084	3.288
1.084	3.533
1.084	2.450
1.085	2.625
1.085	2.858
1.085	1.188
1.086	1.283
1.086	1.752
1.087	8.220
1.088	7.673
1.088	1.512
1.088	3.187
1.088	0.963
1.088	3.367
1.088	2.360
1.089	1.987
1.089	3.804
1.089	9.493
1.089	2.149
1.089	4.513
1.090	8.137
1.090	3.468
1.090	8.868
1.091	1.374
1.091	2.543
1.091	-0.865
1.091	2.784
1.091	0.362
1.091	2.986
1.092	2.248
1.092	0.517
1.092	1.838
1.092	2.689
1.093	1.601
1.094	8.507
1.094	8.004
1.094	2.072
1.094	3.126
1.095	3.708
1.095	7.412
1.095	0.846
1.095	3.555
1.097	-0.762
1.097	1.294
1.097	-1.597
1.097	1.159
1.097	2.618
1.097	1.700
1.098	2.426
1.098	8.367
1.098	4.108
1.098	3.377
1.099	1.469
1.099	1.985
1.100	1.789
1.100	2.944
1.101	8.207
1.101	0.227
1.101	3.061
1.101	2.333
1.101	-0.427
1.101	2.524
1.102	0.960
1.102	2.852
1.102	2.195
1.102	0.606
1.102	1.599
1.102	3.453
1.103	7.954
1.104	8.672
1.104	6.301
1.104	9.301
1.104	1.366
1.104	2.714
1.105	1.866
1.105	2.101
1.106	4.225
1.106	-1.358
1.106	1.251
1.107	1.126
1.107	0.749
1.107	3.723
1.107	2.437
1.108	0.392
1.108	3.623
1.109	1.016
1.109	3.105
1.109	2.608
1.110	2.261
1.110	8.560
1.110	8.288
1.110	1.716
1.111	0.163
1.112	8.030
1.112	0.258
1.112	2.165
1.112	1.802
1.112	1.940
1.112	3.793
1.113	-0.311
1.113	2.515
1.113	7.677
1.113	3.288
1.114	2.786
1.114	3.418
1.114	1.297
1.114	1.493
1.114	1.195
1.114	1.389
1.115	3.524
1.115	2.069
1.115	7.179
1.115	7.518
1.115	2.954
1.115	3.172
1.116	1.605
1.116	2.399
1.117	2.680
1.117	4.517
1.117	8.150
1.117	3.910
1.118	1.095
1.118	2.592
1.118	8.490
1.118	1.872
1.119	2.306
1.119	7.869
1.119	8.983
1.119	2.859
1.120	0.369
1.120	3.099
1.120	5.066
1.121	2.224
1.121	8.864
1.121	2.137
1.121	1.688
1.121	1.966
1.121	8.655
1.123	3.438
1.123	0.929
1.123	3.300
1.124	-0.279
1.124	8.778
1.124	1.796
1.124	1.444
1.124	2.767
1.124	3.626
1.125	8.299
1.125	2.451
1.125	1.593
1.126	7.805
1.126	3.787
1.126	8.206
1.126	1.235
1.127	8.017
1.127	8.574
1.128	2.596
1.128	2.951
1.129	2.327
1.129	7.153
1.129	1.075
1.129	-1.324
1.130	0.553
1.130	2.238
1.130	2.072
1.131	1.881
1.131	1.737
1.132	0.983
1.133	2.857
1.133	9.868
1.133	3.288
1.133	1.525
1.134	2.682
1.134	1.986
1.134	3.730
1.134	3.822
1.135	3.388
1.135	3.123
1.135	8.503
1.135	3.945
1.135	8.866
1.135	7.482
1.136	3.020
1.136	1.311
1.136	2.382
1.137	8.327
1.137	2.500
1.137	0.252
1.137	3.647
1.137	8.625
1.137	1.414
1.138	1.614
1.139	0.681
1.139	4.438
1.140	-0.241
1.140	7.873
1.140	2.207
1.140	9.331
1.140	1.851
1.141	2.935
1.141	8.070
1.141	3.194
1.142	8.203
1.142	3.452
1.142	2.798
1.142	10.242
1.142	2.608
1.143	8.391
1.143	7.642
1.144	1.938
1.144	3.072
1.144	1.507
1.144	3.338
1.144	1.755
1.145	2.713
1.145	1.108
1.145	2.356
1.145	0.846
1.146	0.616
1.146	0.358
1.146	1.293
1.146	-1.465
1.146	-0.719
1.146	3.610
1.147	0.749
1.147	0.956
1.147	9.021
1.148	4.106
1.148	7.958
1.148	2.049
1.148	2.460
1.148	8.858
1.149	8.493
1.150	8.724
1.150	2.250
1.150	1.631
1.151	3.450
1.151	7.086
1.152	3.876
1.152	8.332
1.152	2.965
1.152	8.189
1.153	2.875
1.153	1.793
1.153	8.069
1.154	7.738
1.154	0.577
1.154	1.040
1.154	2.390
1.155	7.638
1.155	1.499
1.155	3.240
1.155	2.718
1.156	0.354
1.156	13.316
1.156	8.605
1.156	1.405
1.157	2.001
1.158	1.870
1.158	2.568
1.159	2.101
1.159	0.095
1.159	1.324
1.159	7.455
1.160	8.389
1.161	0.212
1.161	0.961
1.161	3.070
1.161	2.272
1.161	1.623
1.161	13.729
1.162	3.724
1.162	2.459
1.162	1.109
1.163	0.543
1.163	2.956
1.163	1.720
1.163	3.455
1.164	8.021
1.164	2.780
1.165	3.269
1.165	2.380
1.166	7.754
1.166	8.879
1.166	0.625
1.167	2.644
1.167	8.193
1.167	8.445
1.167	2.199
1.167	0.741
1.168	7.905
1.168	2.024
1.169	2.521
1.169	8.732
1.169	0.143
1.170	1.392
1.171	1.897
1.171	9.352
1.171	0.948
1.172	3.190
1.172	7.506
1.172	1.682
1.172	1.287
1.173	2.113
1.173	2.929
1.173	8.611
1.173	1.767
1.173	2.736
1.174	3.647
1.175	2.438
1.175	8.312
1.175	3.950
1.177	2.835
1.177	12.271
1.177	2.602
1.178	1.986
1.178	1.441
1.179	3.297
1.179	2.353
1.180	0.996
1.180	8.553
1.180	1.898
1.181	3.404
1.181	2.160
1.181	2.266
1.181	1.706
1.181	0.607
1.182	-0.165
1.182	8.811
1.182	3.688
1.183	2.915
1.183	2.529
1.183	3.540
1.184	3.133
1.184	-1.191
1.184	1.165
1.185	1.268
1.185	1.530
1.186	8.242
1.187	2.082
1.187	2.833
1.187	3.026
1.188	1.954
1.188	2.668
1.188	-0.297
1.188	0.925
1.190	2.437
1.190	1.835
1.190	2.170
1.191	3.942
1.191	3.609
1.191	8.331
1.191	1.399
1.191	2.280
1.191	7.764
1.192	8.441
1.192	9.066
1.192	3.343
1.194	1.070
1.194	2.533
1.194	3.125
1.194	2.948
1.194	1.163
1.194	2.359
1.195	1.525
1.195	7.609
1.196	-0.772
1.196	8.841
1.196	2.618
1.197	-0.502
1.197	3.805
1.198	1.965
1.199	2.066
1.199	4.063
1.199	1.755
1.199	8.749
1.200	3.019
1.200	2.846
1.200	2.231
1.200	0.778
1.200	3.269
1.200	2.723
1.201	0.885
1.201	2.466
1.201	3.463
1.201	0.971
1.202	9.285
1.203	3.163
1.203	1.105
1.204	8.648
1.204	1.224
1.204	8.438
1.205	2.149
1.205	3.666
1.205	1.344
1.206	8.352
1.206	2.932
1.206	1.846
1.207	2.391
1.208	0.120
1.208	1.536
1.208	2.009
1.208	2.296
1.208	2.522
1.208	2.639
1.208	8.984
1.210	-1.034
1.210	8.750
1.210	0.830
1.211	0.968
1.211	7.761
1.212	-0.413
1.212	3.451
1.213	3.535
1.214	9.631
1.215	8.909
1.215	4.368
1.215	13.833
1.215	8.679
1.216	2.572
1.216	2.714
1.216	1.473
1.216	1.333
1.217	1.883
1.217	3.093
1.217	3.296
1.218	8.256
1.219	2.465
1.219	1.643
1.220	9.025
1.220	2.281
1.221	1.054
1.221	3.702
1.221	2.816
1.221	3.006
1.221	8.447
1.222	2.376
1.222	0.916
1.222	1.980
1.223	8.141
1.224	2.919
1.224	4.004
1.225	-0.514
1.225	3.833
1.225	3.382
1.225	1.776
1.225	1.571
1.225	2.652
1.227	3.089
1.228	1.290
1.228	3.207
1.228	8.615
1.229	-0.159
1.229	2.573
1.229	2.120
1.229	8.874
1.229	9.257
1.230	1.700
1.230	1.107
1.230	9.357
1.232	3.520
1.232	1.195
1.232	2.420
1.233	9.105
1.233	0.562
1.234	0.415
1.234	2.005
1.235	0.848
1.235	2.218
1.236	3.342
1.236	1.632
1.236	8.777
1.237	1.922
1.237	3.157
1.238	8.464
1.238	2.812
1.238	9.033
1.238	0.733
1.239	4.446
1.240	2.579
1.240	9.373
1.240	1.047
1.240	3.043
1.240	2.144
1.240	7.667
1.241	1.220
1.242	8.588
1.242	1.706
1.243	8.022
1.243	3.616
1.243	3.436
1.243	2.412
1.244	2.039
1.245	0.795
1.246	0.327
1.246	8.673
1.246	1.867
1.246	2.906
1.246	0.937
1.247	0.238
1.248	2.303
1.248	2.790
1.248	1.284
1.248	3.172
1.248	2.198
1.248	1.611
1.249	9.284
1.249	1.117
1.250	8.415
1.251	0.478
1.253	8.518
1.253	3.424
1.254	3.241
1.254	2.976
1.255	3.061
1.255	1.730
1.255	1.486
1.256	2.405
1.256	2.693
1.257	3.607
1.257	2.567
1.257	1.401
1.257	0.812
1.257	2.842
1.258	2.258
1.258	7.854
1.258	8.954
1.259	0.345
1.260	0.963
1.261	2.063
1.261	1.970
1.261	1.808
1.262	1.564
1.263	8.603
1.263	2.165
1.264	0.883
1.264	1.189
1.266	3.878
1.266	1.367
1.267	2.357
1.267	0.017
1.268	3.177
1.268	2.808
1.268	9.149
1.268	2.608
1.269	2.242
1.269	-0.497
1.270	3.695
1.270	1.648
1.271	2.712
1.271	1.743
1.272	3.473
1.272	1.883
1.272	2.034
1.272	2.897
1.273	9.298
1.273	2.152
1.273	8.720
1.274	1.570
1.274	-1.441
1.274	3.959
1.274	8.223
1.275	2.512
1.275	8.593
1.275	0.341
1.276	1.485
1.276	0.928
1.276	1.161
1.278	2.405
1.280	1.384
1.280	2.644
1.281	2.996
1.282	1.877
1.283	-0.513
1.283	2.097
1.284	2.318
1.285	9.134
1.285	1.608
1.285	1.996
1.286	1.460
1.286	1.792
1.286	-0.419
1.288	2.493
1.288	2.589
1.289	1.322
1.290	2.791
1.291	8.788
1.291	8.480
1.292	9.195
1.292	3.853
1.293	1.005
1.293	1.114
1.293	3.457
1.293	1.939
1.294	1.698
1.295	-0.798
1.296	1.212
1.296	2.917
1.297	9.403
1.297	2.620
1.297	9.916
1.298	9.592
1.298	1.347
1.299	2.026
1.299	1.534
1.299	8.947
1.299	3.184
1.299	0.682
1.300	2.370
1.301	2.278
1.303	9.687
1.303	9.209
1.304	0.495
1.305	1.454
1.305	-0.177
1.306	-0.867
1.307	2.635
1.307	1.985
1.308	1.587
1.309	1.028
1.309	3.500
1.309	1.875
1.309	9.388
1.309	2.874
1.309	3.310
1.312	2.533
1.313	1.264
1.314	0.293
1.316	1.414
1.316	2.019
1.317	0.538
1.317	2.189
1.317	2.365
1.317	0.628
1.318	9.303
1.319	2.456
1.320	9.673
1.321	8.402
1.322	2.271
1.322	1.531
1.322	1.753
1.322	2.826
1.323	0.378
1.323	1.115
1.324	9.836
1.324	8.708
1.325	0.746
1.326	9.522
1.326	0.915
1.326	2.129
1.326	1.219
1.327	3.078
1.327	3.191
1.327	3.664
1.328	1.025
1.329	2.352
1.329	8.264
1.330	1.351
1.330	1.577
1.331	9.107
1.331	9.675
1.331	13.114
1.332	8.436
1.332	1.920
1.333	-0.291
1.334	9.454
1.334	9.825
1.335	2.249
1.335	2.099
1.335	2.512
1.336	1.836
1.337	10.192
1.338	8.961
1.338	1.733
1.339	3.207
1.339	0.562
1.341	9.397
1.342	10.044
1.342	3.313
1.343	2.742
1.343	10.587
1.343	1.307
1.343	1.651
1.343	9.573
1.345	0.817
1.345	0.105
1.345	8.366
1.347	1.041
1.347	2.262
1.347	0.608
1.348	2.578
1.348	2.488
1.349	1.131
1.349	0.427
1.349	9.974
1.349	1.909
1.349	9.822
1.351	0.523
1.352	0.017
1.352	9.530
1.352	2.845
1.352	8.521
1.353	9.050
1.353	0.868
1.353	1.711
1.354	9.702
1.354	1.569
1.355	1.441
1.356	3.589
1.357	1.005
1.358	2.931
1.358	2.471
1.358	0.310
1.359	1.793
1.360	9.773
1.360	-0.874
1.361	2.225
1.361	9.611
1.362	10.062
1.364	3.781
1.364	1.245
1.364	1.545
1.365	1.096
1.365	2.120
1.366	9.310
1.367	10.416
1.367	1.420
1.368	9.161
1.368	0.055
1.369	1.690
1.370	0.868
1.370	-0.609
1.370	9.425
1.371	2.495
1.372	0.492
1.372	1.937
1.373	12.682
1.373	8.460
1.373	1.610
1.374	1.505
1.375	2.794
1.375	0.621
1.375	9.853
1.375	-0.762
1.375	2.336
1.376	3.039
1.376	9.095
1.377	2.179
1.377	10.101
1.377	1.836
1.377	1.111
1.378	9.232
1.379	0.781
1.379	9.513
1.380	1.291
1.382	0.300
1.383	2.026
1.383	14.449
1.384	9.350
1.386	2.637
1.386	2.412
1.387	1.468
1.387	2.898
1.387	1.163
1.387	10.030
1.388	0.943
1.388	1.614
1.389	1.700
1.389	-0.036
1.389	10.953
1.390	0.847
1.390	0.471
1.390	2.258
1.391	1.794
1.392	10.369
1.393	2.989
1.393	1.378
1.394	2.717
1.394	2.522
1.394	2.100
1.394	12.178
1.396	9.901
1.396	9.756
1.396	9.060
1.396	-0.668
1.396	1.505
1.397	1.106
1.400	8.969
1.400	0.679
1.401	1.830
1.401	0.792
1.401	10.190
1.402	10.038
1.402	2.619
1.402	-0.774
1.404	10.435
1.404	1.179
1.405	10.335
1.405	2.880
1.406	1.335
1.406	2.049
1.407	1.715
1.407	9.875
1.408	2.499
1.408	0.867
1.409	1.595
1.409	2.140
1.412	0.696
1.413	10.192
1.413	2.317
1.414	9.348
1.415	0.168
1.415	0.486
1.416	2.039
1.416	3.109
1.417	9.870
1.417	10.464
1.418	10.846
1.418	1.118
1.418	10.762
1.419	0.990
1.420	1.721
1.421	1.926
1.422	2.599
1.422	-0.078
1.426	1.211
1.426	2.377
1.427	10.392
1.427	1.675
1.428	0.842
1.428	1.817
1.428	1.015
1.429	10.799
1.429	2.287
1.429	1.402
1.430	10.693
1.431	2.751
1.431	10.101
1.431	10.513
1.432	-1.021
1.435	2.116
1.435	1.158
1.436	1.872
1.437	10.397
1.439	0.590
1.439	1.432
1.439	10.824
1.439	9.683
1.439	1.742
1.441	9.795
1.441	9.001
1.441	10.673
1.441	0.810
1.442	10.241
1.442	9.908
1.444	1.302
1.446	1.219
1.447	2.955
1.447	2.019
1.447	0.230
1.448	10.968
1.448	1.395
1.448	0.334
1.449	2.145
1.450	2.322
1.450	10.476
1.451	-0.351
1.451	0.881
1.453	11.256
1.453	9.467
1.453	1.738
1.455	1.172
1.455	9.834
1.455	11.171
1.459	2.302
1.461	1.803
1.461	1.510
1.462	2.135
1.463	1.711
1.463	-0.402
1.464	1.300
1.464	0.586
1.464	11.530
1.466	0.971
1.466	11.304
1.469	2.780
1.470	1.446
1.472	2.290
1.472	10.995
1.472	0.890
1.473	1.831
1.475	11.438
1.475	0.769
1.476	10.863
1.477	2.071
1.477	2.463
1.479	1.675
1.479	1.924
1.480	1.087
1.480	1.337
1.480	1.533
1.483	1.842
1.484	0.879
1.485	10.516
1.485	10.743
1.487	1.624
1.487	11.271
1.487	10.929
1.488	2.036
1.489	2.695
1.489	2.879
1.489	2.281
1.491	1.171
1.491	0.449
1.491	11.829
1.492	0.733
1.492	3.018
1.494	1.680
1.495	1.053
1.497	10.143
1.497	1.458
1.500	2.021
1.500	2.143
1.502	1.749
1.503	2.335
1.503	1.206
1.503	0.952
1.504	1.385
1.505	1.114
1.505	0.268
1.505	0.425
1.506	0.863
1.506	11.155
1.506	1.947
1.508	1.625
1.509	-0.216
1.509	0.527
1.510	11.862
1.511	2.051
1.512	2.143
1.513	2.240
1.513	2.332
1.515	-0.316
1.515	1.878
1.515	0.755
1.515	1.411
1.515	0.661
1.516	0.388
1.517	1.038
1.517	1.233
1.517	1.546
1.522	2.821
1.522	2.092
1.524	-0.190
1.525	0.017
1.526	1.201
1.526	11.703
1.529	1.105
1.531	1.303
1.531	1.841
1.533	2.073
1.534	0.325
1.534	9.962
1.534	1.006
1.534	0.735
1.535	-2.096
1.536	1.751
1.537	1.515
1.538	3.261
1.538	1.227
1.541	1.322
1.542	-0.171
1.542	10.878
1.543	1.617
1.543	2.017
1.543	2.179
1.543	1.450
1.545	0.331
1.545	0.094
1.546	-0.272
1.546	1.089
1.547	0.980
1.547	0.855
1.548	3.770
1.549	3.130
1.549	0.464
1.550	2.411
1.550	2.117
1.550	1.804
1.550	-0.034
1.551	2.255
1.551	0.713
1.551	1.520
1.552	1.312
1.552	1.176
1.552	0.579
1.553	0.203
1.553	-0.457
1.554	2.574
1.555	3.613
1.556	1.010
1.556	0.820
1.557	2.885
1.558	2.659
1.558	1.434
1.558	2.156
1.559	1.725
1.559	1.817
1.559	-1.117
1.560	0.474
1.561	1.287
1.561	0.335
1.561	-0.011
1.561	3.056
1.561	0.939
1.561	1.151
1.561	0.592
1.562	-0.922
1.562	0.696
1.563	1.635
1.565	2.471
1.566	0.127
1.566	1.010
1.566	-0.306
1.567	0.858
1.568	3.239
1.569	1.376
1.570	1.258
1.570	3.494
1.570	0.221
1.570	12.130
1.570	2.089
1.570	0.359
1.571	-0.174
1.572	0.649
1.572	1.087
1.572	1.585
1.572	2.603
1.573	1.172
1.573	0.468
1.573	0.790
1.573	2.771
1.575	0.020
1.575	2.204
1.575	1.768
1.576	1.933
1.577	0.941
1.577	-0.296
1.579	2.687
1.579	0.271
1.580	0.715
1.581	2.386
1.581	4.200
1.581	1.205
1.582	-0.709
1.582	0.529
1.582	1.530
1.582	0.091
1.582	1.654
1.583	1.004
1.583	-0.828
1.584	1.092
1.584	1.392
1.585	-0.047
1.585	2.105
1.585	0.186
1.585	2.507
1.588	0.885
1.588	0.781
1.589	1.817
1.589	2.002
1.589	2.190
1.589	0.419
1.590	2.733
1.591	0.509
1.592	0.319
1.592	1.486
1.593	1.054
1.594	1.140
1.594	1.670
1.594	-0.382
1.594	0.967
1.594	1.890
1.594	12.651
1.595	0.086
1.595	10.889
1.595	2.504
1.595	0.647
1.596	1.383
1.597	0.887
1.598	-0.195
1.599	1.224
1.599	0.410
1.600	2.039
1.601	-0.097
1.602	1.508
1.603	0.547
1.603	0.803
1.604	12.145
1.604	2.304
1.604	1.640
1.604	2.137
1.604	1.836
1.605	0.715
1.605	0.014
1.605	0.962
1.608	0.378
1.609	1.725
1.611	0.253
1.612	-0.049
1.613	-0.306
1.614	2.933
1.614	0.154
1.614	2.153
1.614	0.980
1.615	2.238
1.615	-1.502
1.617	0.542
1.618	1.403
1.618	1.148
1.618	0.653
1.619	2.036
1.619	1.520
1.620	0.322
1.621	0.749
1.621	0.039
1.621	2.732
1.622	3.314
1.622	0.925
1.624	0.479
1.624	2.499
1.625	1.212
1.629	-0.015
1.629	0.642
1.629	1.492
1.630	1.006
1.631	0.869
1.631	2.155
1.631	2.002
1.632	1.357
1.632	0.221
1.632	-0.405
1.632	0.424
1.632	0.537
1.634	-2.819
1.634	-0.495
1.635	-0.649
1.636	1.694
1.637	0.333
1.639	1.051
1.640	1.527
1.640	-0.123
1.641	0.600
1.642	0.100
1.642	-0.236
1.642	2.177
1.643	-0.327
1.643	0.463
1.644	0.735
1.644	0.862
1.645	-1.068
1.649	2.009
1.650	1.096
1.651	-0.068
1.652	0.799
1.653	0.300
1.655	-0.745
1.656	0.673
1.656	0.201
1.657	1.390
1.657	2.246
1.661	0.387
1.662	0.001
1.669	1.237
1.672	-0.468
1.674	-0.012
1.675	0.373
1.680	-3.167
1.681	0.114
1.684	0.642
1.684	1.006
1.684	1.150
1.691	-2.621
1.696	0.545
1.696	0.778
1.702	1.650
1.705	1.327
1.708	0.972
1.709	0.738
1.710	2.202
1.715	-2.358
1.739	-0.683
1.740	2.032
1.753	0.636
1.772	1.951
1.799	1.813
1.844	-1.030
1.947	1.583
2.021	2.590
