x,y
0.452,0.297
0.664,1.593
-0.502,0.350
-0.585,0.669
0.431,0.409
-0.068,0.405
-0.425,0.434
-0.129,0.382
0.129,0.217
0.291,0.292
0.426,0.460
0.419,0.393
-0.022,1.583
-0.134,0.282
0.229,0.395
-0.458,1.161
0.156,0.275
-0.151,0.398
-0.090,0.375
-0.188,0.293
0.278,0.091
-0.013,0.102
-0.602,0.667
-0.481,0.436
0.762,1.119
-0.088,0.185
0.493,0.255
-0.381,0.330
0.020,0.373
0.047,0.312
0.471,0.493
-0.352,0.348
0.235,0.178
0.076,0.401
-0.158,0.394
-0.056,0.383
-0.063,0.405
-0.261,0.403
-0.370,0.337
-0.064,0.267
0.633,0.857
-0.103,0.403
-0.190,0.258
-0.107,0.404
0.248,0.162
0.536,1.178
0.065,0.399
-0.067,0.250
-0.300,0.393
0.476,0.369
-0.018,0.381
0.806,1.065
0.119,0.403
0.037,0.367
0.532,0.555
-0.221,0.365
-0.067,0.171
-0.437,0.315
0.401,0.324
0.126,0.397
-0.516,0.518
-0.060,0.253
-0.016,0.405
0.632,0.626
0.727,1.522
0.434,0.197
0.061,0.406
0.208,0.310
0.514,1.322
-0.302,0.408
0.078,0.405
0.116,0.217
-0.050,0.403
-0.019,0.396
-0.121,0.375
0.825,1.173
0.609,1.554
0.122,0.259
0.505,1.727
0.575,0.483
-0.129,1.314
-0.036,0.403
-0.055,1.452
-0.012,0.376
-0.406,1.340
0.766,1.432
-0.281,0.355
-0.256,1.504
-0.346,0.370
-0.597,1.164
-0.107,0.082
-0.027,0.384
0.194,0.352
-0.040,0.404
-0.152,0.322
-0.633,1.133
0.220,0.400
0.136,0.392
-0.207,0.326
0.833,0.848
-0.260,0.153
-0.372,0.341
-0.168,1.576
0.139,0.400
0.034,0.402
0.009,0.085
0.164,0.384
0.077,0.380
-0.272,0.196
0.211,0.399
0.348,0.421
-0.140,1.865
-0.141,0.349
0.116,0.237
-0.008,0.386
-0.483,1.212
-0.042,1.599
-0.809,1.373
0.560,1.023
-0.287,1.861
-0.366,0.281
0.601,0.649
0.176,0.260
-0.082,0.390
0.583,0.975
-0.318,0.379
0.490,0.432
0.552,0.537
-0.383,0.428
0.160,0.301
-0.338,0.289
-0.321,0.237
0.016,0.406
0.002,0.148
-0.924,0.835
0.019,0.319
0.023,0.409
0.060,0.245
0.071,0.193
0.141,0.264
-0.632,1.025
0.281,0.305
-0.537,0.469
0.299,1.846
0.536,0.316
-0.011,0.402
0.141,0.332
0.113,0.399
0.157,0.381
-0.637,0.353
-0.311,0.319
-0.570,0.331
-0.321,0.393
0.046,0.341
-0.379,1.383
0.286,0.202
-0.402,0.447
-0.182,0.125
0.017,0.282
0.071,0.370
-0.013,0.308
-0.500,0.518
-0.147,0.357
0.640,1.385
0.208,1.323
0.003,0.408
-0.064,0.405
0.060,0.407
0.534,0.514
0.358,0.380
0.597,0.969
-0.225,0.372
-0.111,0.384
0.804,0.532
0.841,0.927
-0.169,0.383
0.533,0.521
-0.807,0.590
-0.203,0.292
0.429,0.299
0.476,1.429
0.246,0.355
0.091,0.379
-0.079,0.289
-0.113,0.265
-0.296,0.368
0.096,0.252
0.231,0.372
0.017,0.339
-0.442,1.236
0.027,0.405
-0.723,1.505
-0.174,0.280
-0.374,0.377
0.635,0.348
-0.195,0.267
0.654,0.857
-0.101,0.292
-0.286,1.279
0.140,0.175
0.297,0.262
-0.171,0.141
-0.639,0.897
-0.361,0.271
-0.605,0.707
0.147,1.468
0.402,1.303
-0.067,0.405
-0.477,0.472
-0.139,0.401
0.346,0.422
0.256,0.366
0.372,0.432
-0.016,0.227
0.039,0.390
-0.096,0.353
-0.133,0.122
0.513,0.503
-0.540,0.529
-0.098,0.371
0.487,0.501
0.224,0.280
0.384,1.219
-0.024,0.388
0.108,0.399
0.304,0.410
-0.038,0.402
0.213,0.284
0.181,0.385
-0.661,0.759
-0.337,0.396
0.048,0.057
0.822,0.563
-0.074,0.209
0.170,1.388
0.348,0.312
-0.203,0.379
0.398,0.263
-0.421,1.501
0.001,0.385
-0.460,0.454
0.064,0.404
-0.241,0.386
0.201,0.147
0.178,0.392
0.047,0.402
0.139,0.394
0.002,0.104
0.679,0.603
0.345,1.280
0.730,1.432
0.207,0.372
-0.013,0.368
0.068,0.389
0.103,0.404
-0.291,0.398
-0.701,1.155
-0.602,0.347
-0.584,0.399
-0.080,0.314
-0.459,0.349
0.114,0.195
-0.585,1.041
-0.518,0.481
0.163,0.216
0.079,0.379
-0.597,0.582
-0.457,0.386
0.688,0.917
-0.604,0.556
-0.525,0.381
0.650,1.326
-0.213,0.377
0.416,0.262
0.232,0.169
-0.016,0.389
-0.232,0.394
-0.049,0.335
0.611,1.322
-0.537,1.628
0.652,0.907
0.194,0.360
-0.690,0.734
-0.053,0.347
0.205,0.235
0.190,0.364
-0.022,0.061
0.325,0.157
0.664,0.531
-0.326,0.345
-0.646,1.093
-0.752,1.568
-0.423,0.390
0.065,0.176
-0.683,0.473
0.376,0.422
-0.333,0.414
0.085,0.380
-0.064,0.387
0.446,0.475
0.322,0.137
0.110,1.649
-0.005,0.395
-0.403,0.448
0.697,0.903
0.148,0.393
0.321,0.407
0.438,0.275
0.541,0.319
-0.142,0.054
0.209,0.330
0.078,0.406
0.419,0.456
-0.141,1.762
0.201,0.391
-0.566,1.409
0.007,0.399
-0.626,1.322
0.026,0.407
-0.783,0.906
0.120,0.399
0.016,0.338
-0.060,1.420
-0.111,0.296
-0.621,0.710
0.126,0.395
-0.733,0.615
-0.126,0.371
-0.887,0.671
0.041,0.334
-0.020,0.334
-0.402,1.429
-0.480,1.599
-0.595,1.002
-0.157,0.087
0.358,0.414
0.296,0.290
-0.297,0.359
0.062,0.349
0.631,1.026
0.618,0.776
-0.292,0.164
0.924,1.135
0.148,0.059
-0.178,0.392
-0.215,0.100
-0.166,0.122
-0.384,1.400
0.338,1.361
0.206,0.376
-0.598,1.002
-0.087,0.359
-0.041,0.233
-0.173,1.391
-0.167,0.389
-0.126,0.324
0.383,1.419
0.245,1.538
-0.182,1.528
0.181,1.394
0.108,1.544
0.026,1.468
-0.008,1.490
0.408,1.681
0.121,1.364
-0.130,1.362
0.567,1.354
-0.200,1.330
-0.136,1.662
0.048,1.554
-0.020,1.347
-0.375,1.378
-0.305,1.460
-0.046,1.505
0.026,1.494
-0.127,1.495
0.275,1.397
0.644,1.175
0.346,1.347
-0.237,1.309
0.083,1.364
-0.081,1.322
0.145,1.490
0.132,1.322
-0.006,1.567
-0.622,1.310
-0.558,1.269
-0.124,1.344
0.332,1.339
0.271,1.427
-0.286,1.450
-0.448,1.248
-0.645,1.330
-0.123,1.460
0.464,1.480
0.745,1.150
0.032,1.408
0.095,1.332
-0.232,1.427
-0.264,1.334
0.328,1.312
-0.194,1.343
-0.362,1.455
-0.041,1.521
-0.107,1.370
-0.306,1.414
0.118,1.657
-0.277,1.351
-0.120,1.349
-0.012,1.566
0.009,1.346
-0.282,1.418
0.046,1.381
-0.261,1.593
0.091,1.721
-0.094,1.356
-0.119,1.469
0.202,1.386
0.183,1.431
