_RAJ2000;_DEJ2000;RAJ2000;DEJ2000;Bmag;Vmag;Seq;rad;Pkin;Pph;Psp
 56.6028364164;+19.7037035267;  56.60280667;+019.70374611; 11.778; 10.174;  47; 4.4217; 0.0000; 0.0007;1
 56.6040257010;+18.9685292285;  56.60401650;+018.96856960; 10.971; 10.387;  47; 5.1561; 0.0000; 0.8374;1
 56.6060113422;+18.1834810954;  56.60600313;+018.18351996; 12.851; 11.642;  47; 5.9405; 0.0000; 0.9200;1
 56.6063260588;+17.9176894331;  56.60629257;+017.91775569; 10.402;  9.824;  47; 6.2061; 0.0000; 1.0000;1
 56.6076138515;+29.6720626999;  56.60764624;+029.67214862;  8.588;  8.370;  47; 5.5557; 0.0000; 0.0000;1
 56.6077696579;+25.0180013176;  56.60776225;+025.01800946; 11.829; 10.107;  47; 0.9213; 0.0000; 0.0007;1
 56.6081705070;+20.3053669237;  56.60817667;+020.30539558; 12.210; 12.156;  47; 3.8205; 0.0000; 0.0033;1
 56.6136632621;+24.2549968775;  56.61360803;+024.25510494;  7.473;  7.340;  47; 0.2429; 0.7687; 1.0000;1
 56.6139445654;+25.1355298299;  56.61389538;+025.13563850; 11.286; 10.580;  47; 1.0352; 0.8962; 1.0000;1
 56.6150239372;+26.1785878415;  56.61498440;+026.17859997; 12.109; 11.274;  47; 2.0680; 0.0000; 1.0000;1
 56.6248359870;+21.5222735660;  56.62475471;+021.52237125; 11.874; 11.176;  47; 2.6050; 0.0001; 0.9043;1
 56.6266674899;+29.9271328883;  56.62667007;+029.92714018; 11.067; 10.956;  47; 5.8099; 0.0000; 0.0000;1
 56.6274634728;+20.4005316587;  56.62745463;+020.40054719; 12.573; 10.638;  47; 3.7245; 0.0000; 0.0127;1
 56.6275523262;+29.7804618837;  56.62754392;+029.78047304; 13.086; 10.963;  47; 5.6633; 0.0000; 0.0332;1
 56.6278789346;+18.8979762068;  56.62790611;+018.89799587; 12.031; 11.036;  47; 5.2257; 0.0000; 0.9471;1
 56.6281212490;+28.2396520418;  56.62813777;+028.23965858; 12.377; 10.711;  47; 4.1237; 0.0000; 0.0722;1
 56.6303105408;+25.3240014498;  56.63018658;+025.32409612; 11.370; 10.802;  47; 1.2182; 0.0000; 0.4941;1
 56.6303943853;+20.8783659392;  56.63041285;+020.87838271; 10.120;  9.680;  47; 3.2472; 0.0000; 0.3185;1
 56.6330616979;+22.1718167962;  56.63301151;+022.17183889; 11.235; 10.757;  47; 1.9571; 0.0000; 0.1570;1
 56.6340789239;+24.8705576425;  56.63409690;+024.87057733; 10.359;  9.859;  47; 0.7724; 0.0000; 0.8450;1
 56.6369034347;+27.6687161835;  56.63689109;+027.66873293; 12.613; 11.045;  47; 3.5531; 0.0000; 0.2053;1
 56.6411020346;+26.3559403462;  56.64111448;+026.35595369; 12.923; 11.928;  47; 2.2427; 0.0000; 1.0000;1
 56.6423530362;+26.3533613221;  56.64235276;+026.35337102; 12.019; 11.148;  47; 2.2400; 0.0000; 1.0000;1
 56.6424774447;+23.6240229847;  56.64243537;+023.62412920;  8.522;  8.135;  47; 0.5263; 0.1812; 1.0000;1
 56.6428682008;+30.4117216565;  56.64285270;+030.41176441; 11.941; 11.370;  47; 6.2939; 0.0000; 0.3600;1
 56.6451203318;+25.8438560893;  56.64506815;+025.84397069;  9.070;  8.715;  47; 1.7324; 0.6410; 0.7944;1
 56.6504086862;+29.0065281431;  56.65037951;+029.00651040; 12.470; 11.626;  47; 4.8892; 0.0000; 0.9988;1
 56.6552902663;+24.3435189305;  56.65524150;+024.34362500;       ; 12.288;  47; 0.2772; 0.9373; 0.0000;1
 56.6566584155;+21.8337724362;  56.65665862;+021.83378578; 12.053; 11.538;  47; 2.2922; 0.0000; 0.3263;1
 56.6569832051;+23.7877430726;  56.65692777;+023.78784834; 10.795; 10.087;  47; 0.3700; 0.6018; 1.0000;1
 56.6571931255;+21.3610967364;  56.65721474;+021.36109066; 12.833; 11.917;  47; 2.7639; 0.0000; 1.0000;1
 56.6599725695;+22.9197793901;  56.65991662;+022.91988247;  9.950;  9.443;  47; 1.2109; 0.3353; 1.0000;1
 56.6602543776;+27.4716328583;  56.66029079;+027.47165765; 10.309;  9.652;  47; 3.3552; 0.0000; 1.0000;1
 56.6615600407;+24.9596408721;  56.66150950;+024.95975382; 10.878; 10.286;  47; 0.8544; 0.8466; 0.9758;1
 56.6633905213;+29.9255134826;  56.66338968;+029.92552075; 12.260; 11.280;  47; 5.8074; 0.0000; 0.9999;1
 56.6639014691;+24.1032141825;  56.66384585;+024.10332487; 10.063;  9.711;  47; 0.1571; 0.6850; 0.5951;1
 56.6666469946;+23.1103354743;  56.66660188;+023.11044745;  9.909;  9.382;  47; 1.0214; 0.6534; 1.0000;1
 56.6702905189;+29.6333307526;  56.67028968;+029.63333802; 11.928; 12.002;  47; 5.5152; 0.0000; 0.0000;1
 56.6750874005;+18.4005048032;  56.67509196;+018.40053589; 11.824; 11.274;  47; 5.7215; 0.0000; 0.2483;1
 56.6760702131;+27.4135257148;  56.67598068;+027.41354951; 12.659; 12.164;  47; 3.2966; 0.0000; 0.4342;1
 56.6801364505;+27.9936906051;  56.68014385;+027.99370881; 13.030; 12.091;  47; 3.8761; 0.0000; 0.9990;1
 56.6810184831;+21.3841097385;  56.68100930;+021.38414486; 11.104;  9.599;  47; 2.7396; 0.0000; 0.0000;1
 56.6812019988;+20.6799550874;  56.68119288;+020.67997232; 12.222; 11.003;  47; 3.4430; 0.0000; 0.5115;1
 56.6830576218;+22.3603786824;  56.68304682;+022.36039154; 12.800; 12.219;  47; 1.7652; 0.0000; 0.6053;1
 56.6875137650;+29.2035581207;  56.68750569;+029.20357827; 13.483; 12.307;  47; 5.0852; 0.0000; 1.0000;1
 56.6909245689;+29.8908301565;  56.69086513;+029.89095166; 12.009; 11.511;  47; 5.7723; 0.3080; 0.1819;1
 56.6911363179;+25.6973726317;  56.69113723;+025.69733384; 11.485; 10.864;  47; 1.5827; 0.0000; 0.7573;1
 56.6929425954;+23.1518267454;  56.69306652;+023.15204061; 12.169; 11.701;  47; 0.9767; 0.0000; 0.3445;1
 56.6935337756;+28.3470386244;  56.69353540;+028.34702793; 11.741; 10.811;  47; 4.2289; 0.0000; 0.9662;1
 56.6960759666;+22.9145626399;  56.69602926;+022.91467481; 11.248; 10.632;  47; 1.2121; 0.7169; 0.9082;1
 56.7038125255;+29.3801064635;  56.70384318;+029.38028946; 12.218; 11.366;  47; 5.2615; 0.0000; 1.0000;1
 56.7068720794;+20.5913387721;  56.70677988;+020.59145347; 12.147; 11.388;  47; 3.5306; 0.0000; 0.9719;1
 56.7076640554;+22.5515801181;  56.70763050;+022.55164900;       ; 12.959;  47; 1.5728; 0.0048; 0.0000;1
 56.7104164302;+22.3916434785;  56.71041194;+022.39169085; 11.595; 11.220;  47; 1.7321; 0.0000; 0.0100;1
 56.7105561587;+23.2391866957;  56.71050863;+023.23927772; 10.467;  9.941;  47; 0.8881; 0.0091; 0.9267;1
 56.7116582454;+26.1542686615;  56.71163035;+026.15430704; 13.350; 12.383;  47; 2.0373; 0.0000; 0.9904;1
 56.7138753293;+20.6886997932;  56.71386621;+020.68871338; 12.513; 11.516;  47; 3.4332; 0.0000; 1.0000;1
 56.7141383943;+27.2885442322;  56.71413555;+027.28856776; 11.522; 10.355;  47; 3.1704; 0.0000; 0.0110;1
 56.7153513731;+21.6567567812;  56.71538673;+021.65678675; 11.120;  9.888;  47; 2.4657; 0.0000; 0.0000;1
 56.7168628299;+25.1267802771;  56.71686508;+025.12679085; 10.870; 10.463;  47; 1.0125; 0.0000; 0.0292;1
 56.7175026880;+23.2105587115;  56.71750245;+023.21056734; 10.907;  9.965;  47; 0.9158; 0.0000; 0.1164;1
 56.7229698068;+27.7319718051;  56.72296761;+027.73199001; 11.417; 11.244;  47; 3.6134; 0.0000; 0.0000;1
 56.7239309555;+23.5835558124;  56.72387505;+023.58365967; 11.145; 10.437;  47; 0.5459; 0.4948; 1.0000;1
 56.7245864962;+21.3623405512;  56.72458777;+021.36234952; 11.502; 10.116;  47; 2.7596; 0.0000; 0.0000;1
 56.7274796734;+18.0652314646;  56.72750979;+018.06526085; 12.167; 10.829;  47; 6.0556; 0.0000; 0.1607;1
 56.7288258901;+24.7963507375;  56.72877722;+024.79646230; 11.246; 10.486;  47; 0.6833; 0.8786; 1.0000;1
 56.7293003850;+18.9732847185;  56.72931833;+018.97329709; 12.399; 11.624;  47; 5.1477; 0.0000; 0.9655;1
 56.7313520551;+27.7510700024;  56.73130949;+027.75111786; 12.384; 11.602;  47; 3.6323; 0.0000; 0.9751;1
 56.7315689060;+18.2839679281;  56.73155153;+018.28399831;  9.416;  8.930;  47; 5.8368; 0.0000; 1.0000;1
 56.7330198635;+26.6119597093;  56.73302990;+026.61198156; 12.511; 11.251;  47; 2.4936; 0.0000; 0.6285;1
 56.7353932416;+29.5291594793;  56.73537062;+029.52919008; 14.065; 12.009;  47; 5.4099; 0.0000; 0.4188;1
 56.7373314065;+25.6356889289;  56.73733372;+025.63573754; 10.151;  8.277;  47; 1.5183; 0.0000; 0.0000;1
 56.7378811454;+28.7016054882;  56.73788999;+028.70164970; 12.499; 11.937;  47; 4.5824; 0.0000; 0.5567;1
 56.7390234912;+25.9449984043;  56.73895429;+025.94502463; 12.055; 11.179;  47; 1.8271; 0.0000; 1.0000;1
 56.7410228784;+28.6798467679;  56.74098008;+028.67992807;  8.922;  8.681;  47; 4.5607; 0.0000; 0.0000;1
 56.7412705488;+28.2625311183;  56.74127742;+028.26252966; 12.123; 11.402;  47; 4.1434; 0.0000; 0.9164;1
 56.7433936199;+22.7181526137;  56.74331057;+022.71818827; 12.261; 11.827;  47; 1.4044; 0.0000; 0.1871;1
 56.7447590242;+22.2540008518;  56.74485364;+022.25399339; 10.699; 10.140;  47; 1.8679; 0.0000; 0.9197;1
 56.7474859991;+24.5201215867;  56.74743102;+024.52023417;  6.855;  6.824;  47; 0.4081; 0.5903; 1.0000;1
 56.7489532718;+28.1021753733;  56.74895876;+028.10215204; 12.332; 11.959;  47; 3.9829; 0.0000; 0.1434;1
 56.7504752716;+28.9125268743;  56.75049543;+028.91253210; 11.645; 11.022;  47; 4.7931; 0.0000; 0.6631;1
 56.7515464786;+20.7899143890;  56.75142894;+020.78996808; 11.715; 10.847;  47; 3.3309; 0.0000; 1.0000;1
 56.7517590524;+26.6508150311;  56.75174545;+026.65078392; 12.962; 12.123;  47; 2.5319; 0.0000; 0.9573;1
 56.7519322387;+20.7899819840;  56.75181561;+020.79003480; 10.966; 10.294;  47; 3.3309; 0.0000; 1.0000;1
 56.7538262553;+29.6117047376;  56.75380697;+029.61174263; 12.334; 11.924;  47; 5.4922; 0.0000; 0.1810;1
 56.7543688660;+26.6847157929;  56.75440856;+026.68476122; 13.123; 12.377;  47; 2.5658; 0.0000; 0.8172;1
 56.7559013538;+23.4949856887;  56.75586531;+023.49509747; 12.176; 11.175;  47; 0.6291; 0.3197; 0.9912;1
 56.7575283321;+25.8964563124;  56.75752536;+025.89646917; 13.258; 12.106;  47; 1.7778; 0.0000; 1.0000;1
 56.7635934336;+26.4791170699;  56.76357958;+026.47911899; 11.948; 11.057;  47; 2.3600; 0.0000; 1.0000;1
 56.7648028967;+24.8199296176;  56.76474056;+024.82003051;  8.698;  8.295;  47; 0.7029; 0.0335; 1.0000;1
 56.7649158986;+24.6371290056;  56.76491093;+024.63712570; 11.543; 10.472;  47; 0.5210; 0.0000; 0.3569;1
 56.7665284201;+20.5229898068;  56.76648946;+020.52302697; 12.996; 12.027;  47; 3.5975; 0.0000; 1.0000;1
 56.7667975328;+21.9712914912;  56.76676973;+021.97141421; 13.296; 11.929;  47; 2.1495; 0.0757; 0.8838;1
 56.7675375642;+23.9952209514;  56.76748635;+023.99532775;  8.721;  8.468;  47; 0.1391; 0.8668; 0.0995;1
 56.7707904429;+20.1739909326;  56.77077255;+020.17400695; 12.447; 11.828;  47; 3.9465; 0.0000; 0.6103;1
 56.7726268724;+22.0388348671;  56.77264754;+022.03886644; 12.939; 12.410;  47; 2.0819; 0.0000; 0.4776;1
 56.7725905618;+20.3946583337;  56.77313361;+020.39495722; 12.117; 11.211;  47; 3.7255; 0.0000; 1.0000;1
 56.7777148888;+19.0493035246;  56.77772358;+019.04931541; 11.500; 11.079;  47; 5.0710; 0.0000; 0.0232;1
 56.7820499014;+22.0914620681;  56.78202207;+022.09144870; 11.541; 11.000;  47; 2.0291; 0.0000; 0.2313;1
 56.7856318998;+23.7108062569;  56.78554650;+023.71088000;       ; 13.498;  47; 0.4116; 0.7219; 0.0000;1
 56.7859766830;+20.2918463607;  56.78595774;+020.29186651; 12.369; 12.131;  47; 3.8284; 0.0000; 0.0247;1
 56.7906405852;+21.4215215826;  56.79067447;+021.42159010; 12.492; 11.821;  47; 2.6987; 0.0000; 0.7994;1
 56.7911066743;+26.1398636171;  56.79108881;+026.13989519; 11.766; 11.122;  47; 2.0203; 0.0000; 0.6739;1
 56.7911858408;+23.7825341128;  56.79122836;+023.78250796; 10.163;  9.780;  47; 0.3399; 0.0000; 0.6630;1
 56.7915571244;+21.4183268611;  56.79153300;+021.41834300;       ; 13.007;  47; 2.7020; 0.0000; 0.0000;1
 56.7918883448;+24.2766471374;  56.79183305;+024.27675712;  9.869;  9.392;  47; 0.1616; 0.7703; 1.0000;1
 56.7920605270;+26.4218675129;  56.79204180;+026.42188669; 13.163; 12.223;  47; 2.3022; 0.0000; 0.9939;1
 56.7924754017;+27.6702893351;  56.79247375;+027.67029004; 12.138; 11.623;  47; 3.5505; 0.0000; 0.3534;1
 56.7958351517;+26.1592110168;  56.79581917;+026.15923068; 13.222; 12.025;  47; 2.0395; 0.0000; 0.9899;1
 56.7999193819;+25.1165209790;  56.80000526;+025.11665342; 11.604; 11.067;  47; 0.9972; 0.0000; 0.2735;1
 56.8062328254;+27.6567173924;  56.80621213;+027.65673375; 10.891; 10.852;  47; 3.5368; 0.0000; 0.0000;1
 56.8076761037;+30.1354585926;  56.80768698;+030.13546061; 11.426; 10.964;  47; 6.0155; 0.0000; 0.0657;1
 56.8117065405;+25.3717663225;  56.81165522;+025.37188051; 12.469; 11.487;  47; 1.2521; 0.8479; 1.0000;1
 56.8121666981;+22.4700391239;  56.81213382;+022.47012886; 11.469; 10.738;  47; 1.6500; 0.0003; 1.0000;1
 56.8130102938;+28.6289114640;  56.81297568;+028.62894328; 12.656; 12.494;  47; 4.5090; 0.0000; 0.0399;1
 56.8132888488;+18.9182516215;  56.81333762;+018.91826375; 11.772; 11.378;  47; 5.2018; 0.0000; 0.0111;1
 56.8143227963;+30.1495065444;  56.81431361;+030.14952035; 10.600;  9.481;  47; 6.0295; 0.0000; 0.0000;1
 56.8164437713;+28.9763107910;  56.81642404;+028.97631660; 12.901; 12.026;  47; 4.8563; 0.0000; 0.9846;1
 56.8171661205;+23.8187624548;  56.81729070;+023.81876350; 11.253;       ;  47; 0.3017; 0.0000; 0.0000;1
 56.8174555894;+22.9244847212;  56.81745028;+022.92453744; 12.141; 11.113;  47; 1.1956; 0.0000; 0.9557;1
 56.8180548801;+25.2933283190;  56.81804367;+025.29335576; 10.259;  9.009;  47; 1.1735; 0.0000; 0.0000;1
 56.8189324328;+27.0258082899;  56.81892834;+027.02582771; 13.234; 12.313;  47; 2.9059; 0.0000; 0.9781;1
 56.8190267293;+24.1283496446;  56.81897315;+024.12845428;  9.220;  8.656;  47; 0.0169; 0.5589; 0.2535;1
 56.8214221998;+23.7267508336;  56.82151746;+023.72681291;  7.517;  6.970;  47; 0.3934; 0.0000; 0.0000;1
 56.8282147048;+23.3396454023;  56.82780900;+023.33987300; 15.713; 14.537;  47; 0.7802; 0.0000; 0.6206;1
 56.8285312425;+21.5643100532;  56.82849123;+021.56431489; 12.124; 11.244;  47; 2.5557; 0.0000; 1.0000;1
 56.8303353802;+29.5230022067;  56.83031276;+029.52299054; 11.917; 11.075;  47; 5.4030; 0.0000; 1.0000;1
 56.8306126690;+24.1391198524;  56.83056201;+024.13922371;  8.452;  8.267;  47; 0.0196; 0.4423; 0.0031;1
 56.8321565696;+29.8666754049;  56.83213695;+029.86668520; 11.229; 10.848;  47; 5.7467; 0.0000; 0.0080;1
 56.8329658162;+19.2805730412;  56.83298569;+019.28058551; 11.133; 10.515;  47; 4.8394; 0.0000; 0.9237;1
 56.8338487049;+25.1434304199;  56.83384334;+025.14345859; 12.341; 11.988;  47; 1.0235; 0.0000; 0.2062;1
 56.8342752159;+27.6839452760;  56.83429797;+027.68398171; 11.752; 11.044;  47; 3.5640; 0.0000; 0.9538;1
 56.8345161327;+30.3626701474;  56.83450486;+030.36268738; 11.761; 11.000;  47; 6.2427; 0.0000; 1.0000;1
 56.8364113326;+19.3069549728;  56.83639894;+019.30694282; 11.746; 11.146;  47; 4.8131; 0.0000; 0.5212;1
 56.8370114822;+25.5258401875;  56.83695966;+025.52595000; 10.368;  9.792;  47; 1.4060; 0.9960; 1.0000;1
 56.8373654305;+23.8033456274;  56.83731883;+023.80345386;  7.033;  6.996;  47; 0.3166; 0.6359; 1.0000;1
 56.8376502393;+24.1162694742;  56.83760148;+024.11637462;  6.312;  6.271;  47; 0.0043; 0.5760; 0.9255;1
 56.8390677291;+27.6028701068;  56.83910418;+027.60290727; 12.973; 12.076;  47; 3.4829; 0.0000; 0.9898;1
 56.8399212546;+21.8779815311;  56.83994587;+021.87794517; 10.191;  9.145;  47; 2.2421; 0.0000; 0.0000;1
 56.8402371037;+29.7266677764;  56.84023131;+029.72666520; 11.013;  9.476;  47; 5.6067; 0.0000; 0.0000;1
 56.8406188024;+21.4911712193;  56.84061979;+021.49118432; 12.671; 11.989;  47; 2.6288; 0.0000; 0.7854;1
 56.8412132556;+26.4773343529;  56.84181900;+026.47746400; 15.533; 14.287;  47; 2.3575; 0.0000; 0.8295;1
 56.8442208306;+22.4190102537;  56.84421818;+022.41903891; 12.534; 11.995;  47; 1.7010; 0.0000; 0.4999;1
 56.8454074472;+22.9221220407;  56.84535261;+022.92223144;  8.451;  8.170;  47; 1.1978; 0.8487; 1.0000;1
 56.8463395436;+27.5701274967;  56.84632721;+027.57012458; 12.461; 11.826;  47; 3.4501; 0.0000; 0.6757;1
 56.8490823532;+21.3821938274;  56.84908512;+021.38219881; 11.198; 10.957;  47; 2.7378; 0.0000; 0.0005;1
 56.8495152597;+18.7216850426;  56.84946750;+018.72175356; 12.669; 11.970;  47; 5.3983; 0.0000; 0.7978;1
 56.8502540631;+24.5884327239;  56.85019945;+024.58853646;  7.905;  7.674;  47; 0.4687; 0.4129; 1.0000;1
 56.8517422141;+23.9146858428;  56.85167928;+023.91478569;  7.343;  7.282;  47; 0.2058; 0.0107; 1.0000;1
 56.8539597042;+22.0033000358;  56.85402467;+022.00328764; 12.600; 12.258;  47; 2.1168; 0.0000; 0.1989;1
 56.8562892536;+20.2240922004;  56.85630163;+020.22411794; 12.804; 11.088;  47; 3.8959; 0.0000; 0.1248;1
 56.8569007591;+23.5421290335;  56.85692751;+023.54216328; 11.899; 10.497;  47; 0.5782; 0.0000; 0.1490;1
 56.8569645214;+29.8757752521;  56.85695138;+029.87579195;  8.291;  8.217;  47; 5.7558; 0.0000; 0.0000;1
 56.8591908790;+28.2078003290;  56.85912661;+028.20782777; 12.070; 11.602;  47; 4.0879; 0.0000; 0.1727;1
 56.8592542518;+24.6599680965;  56.85928335;+024.66000560; 11.163; 11.072;  47; 0.5405; 0.0000; 0.0072;1
 56.8601378082;+20.3804791137;  56.86016369;+020.38049027; 12.412; 11.638;  47; 3.7396; 0.0000; 0.9506;1
 56.8605699706;+24.6584570019;  56.86056575;+024.65847912;  9.031;  8.801;  47; 0.5390; 0.0000; 0.0000;1
 56.9207846174;+22.9450391003;  56.92076744;+022.94502476; 12.334; 12.166;  47; 1.1776; 0.0000; 0.0412;1
 56.8617832716;+23.6783336533;  56.86172258;+023.67843982;  7.941;  7.765;  47; 0.4422; 0.1499; 1.0000;1
 56.8630976625;+18.3080485774;  56.86310713;+018.30805706; 11.886; 10.036;  47; 5.8120; 0.0000; 0.0000;1
 56.8633835617;+29.4154005090;  56.86337686;+029.41542795; 12.318; 11.909;  47; 5.2955; 0.0000; 0.1588;1
 56.8633625403;+20.5805795022;  56.86343199;+020.58065203; 11.343; 10.776;  47; 3.5394; 0.0000; 0.5359;1
 56.8648516373;+19.4712072618;  56.86484148;+019.47123830; 10.279;  9.783;  47; 4.6488; 0.0000; 0.8394;1
 56.8673122400;+26.1026639110;  56.86729790;+026.10266972; 12.842; 11.790;  47; 1.9829; 0.0000; 1.0000;1
 56.8701036299;+24.5568949107;  56.87011720;+024.55690981; 12.107; 10.463;  47; 0.4381; 0.0000; 0.3500;1
 56.8711514287;+24.1051331383;  56.87110065;+024.10524193;  2.808;  2.870;  47; 0.0361; 0.9430; 1.0000;1
 56.8727225002;+24.2883431790;  56.87267432;+024.28845287;  6.903;  6.816;  47; 0.1719; 0.7853; 1.0000;1
 56.8727316047;+29.7209030787;  56.87270894;+029.72091861; 12.779; 12.135;  47; 5.6010; 0.0000; 0.6530;1
 56.8787980522;+17.6730902010;  56.87878017;+017.67310476; 11.979; 10.735;  47; 6.4470; 0.0000; 0.0000;0
 56.8806950318;+25.2537028068;  56.88069199;+025.25371022; 11.513; 10.537;  47; 1.1345; 0.0000; 0.6185;1
 56.8813118051;+19.1697891979;  56.88128527;+019.16982150; 12.740; 11.589;  47; 4.9504; 0.0000; 0.9565;1
 56.8826988440;+20.6290343937;  56.88270502;+020.62908055; 12.636; 11.210;  47; 3.4912; 0.0000; 0.3618;1
 56.8836257910;+28.9282944826;  56.88358233;+028.92831575; 11.201; 10.547;  47; 4.8085; 0.0000; 0.9954;1
 56.8871929494;+21.5302854015;  56.88717907;+021.53030628; 11.980; 11.489;  47; 2.5901; 0.0000; 0.2586;1
 56.8888867732;+22.7613013901;  56.88885828;+022.76134147; 12.587; 11.819;  47; 1.3596; 0.0000; 0.9390;1
 56.8900757571;+27.0124526329;  56.89004883;+027.01243856; 11.344; 10.286;  47; 2.8929; 0.0000; 0.0300;1
 56.8912647966;+27.1478044758;  56.89127646;+027.14780958; 10.966; 10.563;  47; 3.0282; 0.0000; 0.0025;1
 56.8923393379;+21.7468062083;  56.89230600;+021.74692200;       ; 12.438;  47; 2.3737; 0.3712; 0.0000;1
 56.8943149391;+21.7874859215;  56.89433478;+021.78750680; 12.883; 11.313;  47; 2.3331; 0.0000; 0.4214;1
 56.9001097570;+29.1317713179;  56.89998068;+029.13184912; 10.913; 10.225;  47; 5.0122; 0.0000; 1.0000;1
 56.9011665080;+28.6647833094;  56.90112775;+028.66478574; 10.665; 10.145;  47; 4.5452; 0.0000; 0.5604;1
 56.9019513981;+19.1043039012;  56.90195289;+019.10434787; 12.026; 11.716;  47; 5.0161; 0.0000; 0.0309;1
 56.9026568694;+28.2614107444;  56.90266650;+028.26140880; 11.977; 11.574;  47; 4.1418; 0.0000; 0.0586;1
 56.9037321356;+25.3877026301;  56.90369178;+025.38772521; 12.016; 11.233;  47; 1.2692; 0.0000; 0.9999;1
 56.9040033768;+23.6091227128;  56.90385497;+023.60926264;  9.041;  7.952;  47; 0.5146; 0.0000; 0.0000;1
 56.9052669865;+22.8206732685;  56.90524877;+022.82070314; 11.846; 10.707;  47; 1.3009; 0.0000; 0.3777;1
 56.9093368702;+29.8587441319;  56.90922600;+029.85879600;       ; 12.248;  47; 5.7392; 0.0000; 0.0000;1
 56.9101711765;+28.6009432746;  56.91018942;+028.60095516; 12.586; 11.455;  47; 4.4814; 0.0000; 0.9306;1
 56.9146732447;+29.3931748406;  56.91466183;+029.39320391; 10.359;  8.718;  47; 5.2737; 0.0000; 0.0000;1
 56.9161334367;+24.0033504340;  56.91613200;+024.00334200; 11.753; 10.650;  47; 0.1382; 0.0000; 0.4752;1
 56.9185640898;+24.3645841803;  56.91851467;+024.36469234; 11.869; 10.781;  47; 0.2562; 0.9114; 0.9368;1
 56.9186769782;+18.7986077960;  56.91866925;+018.79860923; 12.142; 11.286;  47; 5.3220; 0.0000; 1.0000;1
 56.9207147487;+22.9299772135;  56.92067028;+022.93009721; 13.020; 12.288;  47; 1.1925; 0.5325; 0.8194;1
 56.9226087475;+18.9037707040;  56.92253989;+018.90373602; 10.216;  9.685;  47; 5.2169; 0.0000; 1.0000;1
 56.9252059003;+25.0847986649;  56.92519033;+025.08482246; 12.235; 11.593;  47; 0.9683; 0.0000; 0.7351;1
 56.9253232007;+23.5438321028;  56.92533651;+023.54388120;  9.886;  8.851;  47; 0.5820; 0.0000; 0.0000;1
 56.9263898655;+18.3463074121;  56.92646407;+018.34630836; 12.620; 11.536;  47; 5.7743; 0.0000; 0.9847;1
 56.9269206387;+25.3376359771;  56.92692734;+025.33764130; 12.497; 12.180;  47; 1.2205; 0.0000; 0.2057;1
 56.9273057298;+25.5728159304;  56.92729334;+025.57282417; 12.807; 11.038;  47; 1.4552; 0.0000; 0.2265;1
 56.9303926981;+28.6272424524;  56.93038716;+028.62725531; 12.331; 11.941;  47; 4.5080; 0.0000; 0.1769;1
 56.9306533764;+21.2663585110;  56.93064237;+021.26634682; 11.985; 10.833;  47; 2.8550; 0.0000; 0.4878;1
 56.9338821769;+26.6048229700;  56.93389653;+026.60487722; 11.497; 11.063;  47; 2.4864; 0.0000; 0.0258;1
 56.9347942425;+25.9805832360;  56.93479746;+025.98060217; 12.845; 11.259;  47; 1.8628; 0.0000; 0.3257;1
 56.9387222141;+27.0975783121;  56.93870966;+027.09758801; 12.577; 11.001;  47; 2.9790; 0.0000; 0.1243;1
 56.9403093939;+19.5245169485;  56.94030060;+019.52452932; 13.842; 11.388;  47; 4.5965; 0.0000; 0.0963;1
 56.9406706386;+25.6144330099;  56.94064611;+025.61444368; 12.230; 11.504;  47; 1.4975; 0.0000; 0.9282;1
 56.9413606856;+29.4992602354;  56.94133834;+029.49928160; 12.132; 11.227;  47; 5.3801; 0.0000; 1.0000;1
 56.9446085801;+25.2869632042;  56.94455514;+025.28699835; 11.749; 11.240;  47; 1.1712; 0.0000; 0.3324;1
 56.9444472385;+20.9728294860;  56.94460800;+020.97330500; 12.943; 12.168;  47; 3.1484; 0.0000; 0.6554;1
 56.9451484287;+25.3856957567;  56.94509495;+025.38580834;  8.578;  8.299;  47; 1.2697; 0.7258; 0.6966;1
 56.9455145224;+21.0225586712;  56.94549341;+021.02263764; 12.136; 11.379;  47; 3.0991; 0.0000; 0.9721;1
 56.9497465911;+20.8212113344;  56.94974578;+020.82120939; 12.493; 11.516;  47; 3.3005; 0.0000; 1.0000;1
 56.9504571891;+23.2180829319;  56.95041262;+023.21818730; 11.833; 11.280;  47; 0.9080; 0.6927; 0.5528;1
 56.9508813999;+27.0267038374;  56.95091029;+027.02671232; 13.010; 11.730;  47; 2.9085; 0.0000; 0.8792;1
 56.9509861224;+17.8987375733;  56.95096173;+017.89875974; 11.621; 11.175;  47; 6.2222; 0.0000; 0.1050;1
 56.9523797072;+30.0799362222;  56.95238474;+030.07993525; 11.951; 11.653;  47; 5.9608; 0.0000; 0.0079;1
 56.9576575407;+28.6805065771;  56.95765779;+028.68051190; 12.234; 11.787;  47; 4.5618; 0.0000; 0.2195;1
 56.9649428182;+18.8952175551;  56.96496280;+018.89523576; 11.937; 11.402;  47; 5.2262; 0.0000; 0.3375;1
 56.9657477885;+21.3333787204;  56.96574150;+021.33350071; 12.492; 11.768;  47; 2.7892; 0.0000; 0.8855;1
 56.9658565617;+28.9010297853;  56.96585875;+028.90102857; 12.760; 11.755;  47; 4.7824; 0.0000; 1.0000;1
 56.9660688851;+22.2243120429;  56.96604181;+022.22432247; 12.916; 11.968;  47; 1.8996; 0.0000; 1.0000;1
